location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	27	0.0010486811	0.13110068	1.607023e-05	0.017166724	6.0608156e-05	0.00479587	0.00021593548	2032-10-01	MLR
north	6	0.99659216	1.0464333	0.94952077	1.0286424	0.9659725	1.0142211	0.9787378	2032-10-01	MLR
north	5	0.95720124	0.9938872	0.92208576	0.9789071	0.9315098	0.9691155	0.9438658	2032-10-01	MLR
north	29	0.7020631	0.7747542	0.63454276	0.749207	0.656473	0.7272788	0.6787407	2032-10-01	MLR
north	15	1.0442793	1.0810244	1.0085391	1.0691555	1.0192347	1.0584412	1.032659	2032-10-01	MLR
