location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	18	0.9532325	0.96772957	0.938105	0.9634355	0.9439272	0.9583858	0.9478264	2030-04-01	MLR
tropics	13	1.0028787	1.0318195	0.97743785	1.0212756	0.9872347	1.010777	0.99366325	2030-04-01	MLR
tropics	27	1.038439	1.0506305	1.0274295	1.0454134	1.0308372	1.0420408	1.0342319	2030-04-01	MLR
tropics	29	1.0088596	1.0340474	0.9848577	1.0260085	0.993138	1.0173388	1.0012124	2030-04-01	MLR
