variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
20	2046-10-07	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-08	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-09	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-10	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-11	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-12	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-13	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-14	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-15	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-16	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-17	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-18	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-19	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-20	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-21	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-22	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-23	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-24	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-25	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-26	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-27	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-28	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-29	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-30	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-10-31	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-11-01	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-11-02	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-11-03	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-11-04	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
20	2046-11-05	south	0.15100543	5.969539012327902e-15	2773.4034484863487	1.5528913468705948e-13	170.12209777832018	9.130856415140443e-05	1.0	MLR	2047-10-01
