location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	9	0.9330262	0.9577449	0.91023356	0.94792753	0.9188587	0.9414893	0.92551374	2049-04-01	MLR
tropics	21	0.95943224	0.9813786	0.93839794	0.9741149	0.94610554	0.9668264	0.9516841	2049-04-01	MLR
tropics	8	0.9365878	0.9494339	0.92294204	0.9455987	0.9277676	0.94128335	0.9319472	2049-04-01	MLR
tropics	20	0.8152898	0.912715	0.7277056	0.8782477	0.7547388	0.85240996	0.78217113	2049-04-01	MLR
tropics	14	1.0263498	1.0472965	1.0049493	1.0398848	1.0113887	1.0322807	1.0187178	2049-04-01	MLR
