variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
18	2028-05-07	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-08	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-09	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-10	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-11	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-12	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-13	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-14	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-15	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-16	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-17	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-18	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-19	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-20	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-21	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-22	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-23	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-24	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-25	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-26	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-27	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-28	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-29	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-30	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-05-31	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-06-01	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-06-02	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-06-03	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-06-04	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-06-05	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
18	2028-06-06	south	1143045400000.0	1.0	2.0700773903134262e+18	1.0	1.5084538121284563e+17	1.0	3783225700777984.0	MLR	2029-04-01
