location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	20	1.0885394	1.0971991	1.0795745	1.0949777	1.0825284	1.0919971	1.085343	2045-10-01	MLR
north	3	0.88972914	0.92841506	0.85515255	0.9143516	0.8671611	0.9016129	0.8790993	2045-10-01	MLR
