location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	15	0.9819828	0.98856276	0.9751025	0.9862463	0.97759473	0.9839525	0.97982925	2034-04-01	MLR
tropics	5	0.9678185	0.9741028	0.96116585	0.97172445	0.96348184	0.9695598	0.96560854	2034-04-01	MLR
tropics	1	0.98679703	0.99352527	0.9792947	0.99121416	0.9818324	0.9890829	0.9842737	2034-04-01	MLR
