location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	6	1.0147649	1.0387529	0.98983973	1.0333056	0.9986153	1.0238502	1.0051874	2031-10-01	MLR
tropics	29	1.1139733	1.1358417	1.0918767	1.1273955	1.099943	1.1204466	1.1073066	2031-10-01	MLR
