location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	13	0.994643	1.0282527	0.9602846	1.0142565	0.97428626	1.0040302	0.9838241	2029-10-01	MLR
north	19	0.9744646	1.0106592	0.9375077	0.99777937	0.949794	0.98590654	0.9624876	2029-10-01	MLR
north	18	0.96216416	0.9956698	0.93044436	0.98302335	0.94242764	0.9728954	0.95129615	2029-10-01	MLR
north	27	1.01443	1.044375	0.98123616	1.0340717	0.9959623	1.0246717	1.0048214	2029-10-01	MLR
north	25	0.97936106	1.0181845	0.9356866	1.0046992	0.9554326	0.9928878	0.9682908	2029-10-01	MLR
