location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	24	1.0200545	1.0373574	1.0033618	1.0317764	1.0098535	1.0268512	1.0142916	2052-10-01	MLR
south	10	1.0170643	1.0363145	1.0018433	1.0293485	1.0072305	1.0233692	1.0119295	2052-10-01	MLR
south	4	0.97518885	0.9919124	0.96094847	0.98666	0.9648612	0.98074347	0.9699499	2052-10-01	MLR
south	12	1.0628963	1.101901	1.0329115	1.0885717	1.0415052	1.075988	1.0516632	2052-10-01	MLR
