location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	5	0.00583635	0.03676059	0.0010133365	0.017973138	0.0018971433	0.01093561	0.0031644192	2035-10-01	MLR
north	23	0.75714904	0.8487928	0.6855805	0.8175455	0.7093802	0.7881863	0.7306021	2035-10-01	MLR
north	1	0.87113607	0.89888865	0.84422094	0.8874785	0.85468894	0.8797548	0.8624331	2035-10-01	MLR
north	11	1.0463628	1.0687102	1.0260139	1.0610356	1.0332749	1.0540323	1.0394167	2035-10-01	MLR
