location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	10	1.0690281	1.095727	1.0413502	1.0868428	1.0533231	1.0785034	1.0590954	2052-10-01	MLR
tropics	17	0.9797519	1.0266066	0.93754345	1.012431	0.95168144	0.99587566	0.96556044	2052-10-01	MLR
tropics	24	1.0569665	1.0817186	1.0349599	1.0728852	1.0415553	1.0658923	1.0488898	2052-10-01	MLR
tropics	4	1.0967824	1.1240982	1.0765302	1.1138731	1.0828257	1.1059966	1.089493	2052-10-01	MLR
