location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	15	2.62837	2.6614048	2.5955434	2.6515484	2.6083934	2.6408653	2.6175327	2034-04-01	MLR
south	1	2.7169502	2.7489457	2.6881979	2.740344	2.6984384	2.7301376	2.7070513	2034-04-01	MLR
south	5	2.6458461	2.6775262	2.617487	2.6666474	2.626682	2.6581545	2.6348264	2034-04-01	MLR
south	23	2.742975	2.77693	2.715403	2.7678468	2.722525	2.755586	2.7331696	2034-04-01	MLR
