location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	18	0.89206773	0.9173788	0.8672845	0.91045225	0.8757826	0.9012438	0.8836007	2030-04-01	MLR
south	13	0.8867924	0.91538966	0.8632372	0.9057292	0.8704532	0.8975239	0.8784449	2030-04-01	MLR
south	27	0.984563	1.0109699	0.95544696	1.0021025	0.9656221	0.994019	0.9734437	2030-04-01	MLR
south	25	0.89046705	0.93184716	0.847016	0.919935	0.8625592	0.9064187	0.8748397	2030-04-01	MLR
south	19	0.9468925	1.0376691	0.876502	1.009109	0.8978077	0.97887176	0.92372674	2030-04-01	MLR
south	29	1.0171562	1.0601941	0.97093683	1.0454816	0.98346525	1.0329932	0.99915785	2030-04-01	MLR
south	2	0.9807236	1.0336239	0.9341354	1.0145702	0.95184875	0.99990153	0.9656357	2030-04-01	MLR
