location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	1	0.9071537	0.9210276	0.89367205	0.9158385	0.8984102	0.9114786	0.9027723	2033-10-01	MLR
south	15	0.95203197	0.9639151	0.93841285	0.9599513	0.94337714	0.9560127	0.9472068	2033-10-01	MLR
south	5	1.0165241	1.0312387	0.9998712	1.0258025	1.0054202	1.0219146	1.010783	2033-10-01	MLR
