location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	15	0.9687302	0.9769277	0.9606629	0.97391754	0.96341646	0.97133213	0.9660273	2034-04-01	MLR
north	5	0.9690262	0.97567284	0.96251667	0.9734114	0.96427435	0.9714291	0.96666014	2034-04-01	MLR
north	1	0.93448514	0.9404561	0.9279149	0.93877685	0.929835	0.93678105	0.9322227	2034-04-01	MLR
