variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
20	2045-10-01	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-02	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-03	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-04	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-05	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-06	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-07	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-08	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-09	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-10	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-11	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-12	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-13	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-14	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-15	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-16	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-17	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-18	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-19	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-20	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-21	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-22	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-23	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-24	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-25	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-26	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-27	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-28	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-29	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-30	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-10-31	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-01	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-02	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-03	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-04	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-05	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-06	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-07	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-08	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-09	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-10	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-11	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-12	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-13	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-14	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-15	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-16	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
20	2045-11-17	tropics	4666.7705	1.0	5142823155.199969	1.0	562456051.2000002	1.0	44128687.0	MLR	2046-10-01
