location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	3	0.2822615	0.51830894	0.13655862	0.4404229	0.17873628	0.35428965	0.2238532	2044-10-01	MLR
south	20	0.9720084	1.0398227	0.9141368	1.012706	0.9331822	0.9917114	0.9533417	2044-10-01	MLR
