location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	19	1.0210519	1.0313692	1.0116876	1.0284745	1.015053	1.024878	1.0177207	2028-04-01	MLR
south	13	1.0313127	1.047847	1.0162815	1.0424738	1.0218694	1.0363455	1.0265788	2028-04-01	MLR
south	18	1.1231544	1.1378937	1.108917	1.1326523	1.1134578	1.1281282	1.1177001	2028-04-01	MLR
south	2	0.9957391	1.0109239	0.98107225	1.005585	0.986118	1.0003448	0.9906601	2028-04-01	MLR
