location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	15	0.9030968	0.9147769	0.8911051	0.9106901	0.89566684	0.9068901	0.8990742	2034-10-01	MLR
tropics	5	0.9401957	0.95401514	0.92846674	0.94943005	0.9323983	0.94478047	0.93575513	2034-10-01	MLR
tropics	1	0.9618077	0.9698557	0.952646	0.9668813	0.9553947	0.964607	0.95864046	2034-10-01	MLR
