location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	22	0.9984522	1.0238032	0.9742998	1.014538	0.9825478	1.0065833	0.9913821	2048-04-01	MLR
tropics	9	0.9896687	1.012092	0.96757853	1.0018742	0.97568625	0.9951025	0.9821981	2048-04-01	MLR
tropics	21	1.0044849	1.0277748	0.983257	1.0175624	0.9903803	1.0109293	0.9970394	2048-04-01	MLR
