location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	3	0.8598577	0.88437223	0.8322251	0.8769074	0.8398385	0.86979735	0.8492555	2044-04-01	MLR
tropics	22	0.8921071	0.9096083	0.87658715	0.9037217	0.8814264	0.89849484	0.8868062	2044-04-01	MLR
