date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2039-04-03	north	0	0.21080291	0.25337353	0.17691682	0.23784599	0.18745552	0.2240496	0.1975602								MLR
2039-04-04	north	0	0.2101711	0.25229135	0.17636295	0.23698711	0.18709466	0.22337525	0.1969995								MLR
2039-04-05	north	0	0.20935313	0.25120506	0.17580326	0.23617195	0.18653302	0.2227197	0.19629042								MLR
2039-04-06	north	0	0.20852861	0.25011402	0.17523879	0.23527662	0.18587635	0.22192854	0.19557226								MLR
2039-04-07	north	0	0.2077263	0.24901834	0.17467004	0.2343647	0.18521634	0.22107409	0.19487803								MLR
2039-04-08	north	0	0.20695876	0.24791816	0.174105	0.23351294	0.18455292	0.22025508	0.19426261								MLR
2039-04-09	north	0	0.2062052	0.2468136	0.17358083	0.23262756	0.1838862	0.21941079	0.19361228								MLR
2039-04-10	north	0	0.20545524	0.24570474	0.17306536	0.23172732	0.18321621	0.21850127	0.19302303								MLR
2039-04-11	north	0	0.20465681	0.24459176	0.1725418	0.2307743	0.18255232	0.2175854	0.19237094								MLR
2039-04-12	north	0	0.20389682	0.24349289	0.17195053	0.2298173	0.18194897	0.21666175	0.19163048								MLR
2039-04-13	north	0	0.20313394	0.2425215	0.1713507	0.22886272	0.18140417	0.21573104	0.19093388								MLR
2039-04-14	north	0	0.20236818	0.24154505	0.1707457	0.22793096	0.18090685	0.21486002	0.19034263								MLR
2039-04-15	north	0	0.20159957	0.24056354	0.17013681	0.2269952	0.18026257	0.21397491	0.18969956								MLR
2039-04-16	north	0	0.20085701	0.23957711	0.16952486	0.22604689	0.17952694	0.21316484	0.18905477								MLR
2039-04-17	north	0	0.20013152	0.238586	0.16892378	0.22508863	0.17887977	0.21230623	0.18856134								MLR
2039-04-18	north	0	0.1994026	0.23759012	0.16832913	0.22409293	0.17823984	0.21142086	0.18789773								MLR
2039-04-19	north	0	0.19867024	0.23658971	0.16773102	0.22307242	0.1776071	0.21050268	0.18718821								MLR
2039-04-20	north	0	0.19793445	0.23558491	0.16712938	0.22214803	0.17698233	0.20966715	0.18647541								MLR
2039-04-21	north	0	0.19718312	0.23457824	0.16657424	0.22122043	0.1763531	0.20884465	0.18579388								MLR
2039-04-22	north	0	0.19635732	0.23357303	0.16602583	0.22030367	0.1757998	0.20795015	0.18519062								MLR
2039-04-23	north	0	0.19553766	0.23256376	0.1653953	0.21937238	0.17525338	0.20716885	0.18448621								MLR
2039-04-24	north	0	0.1947707	0.23155048	0.16473375	0.21844672	0.17470191	0.20625696	0.18371446								MLR
2039-04-25	north	0	0.19396758	0.2305333	0.16414754	0.21751818	0.17407294	0.20533788	0.18300964								MLR
2039-04-26	north	0	0.19308871	0.22951238	0.16360722	0.21658683	0.17336634	0.20441039	0.18233368								MLR
2039-04-27	north	0	0.19223675	0.22848786	0.16305937	0.21564814	0.17265655	0.20348914	0.18166408								MLR
2039-04-28	north	0	0.19142713	0.22743432	0.16250762	0.21470283	0.17194393	0.20256032	0.18092069								MLR
2039-04-29	north	0	0.19062638	0.22632915	0.16182767	0.21375503	0.17122827	0.20160921	0.18017492								MLR
2039-04-30	north	0	0.18984911	0.22530757	0.16114375	0.21296081	0.17050995	0.20062944	0.17940235								MLR
2039-05-01	north	0	0.18901058	0.22431557	0.16045803	0.21214558	0.16978881	0.19972904	0.17861383								MLR
2039-05-02	north	0	0.18825477	0.22332107	0.15976648	0.21117046	0.16906516	0.19879445	0.17787647								MLR
2039-05-03	north	0	0.18743701	0.22232409	0.15907174	0.21018758	0.16835208	0.19781917	0.17707779								MLR
2039-05-04	north	0	0.18662763	0.22132474	0.15839067	0.2092097	0.16765797	0.19683835	0.1763866								MLR
2039-05-05	north	0	0.18577522	0.22029299	0.15774694	0.20824674	0.1669632	0.19596265	0.17568184								MLR
2039-05-06	north	0	0.18490228	0.21916343	0.15710102	0.20728122	0.16627479	0.1949158	0.17491636								MLR
2039-05-07	north	0	0.18410617	0.21803539	0.15645292	0.20631324	0.16570148	0.19407594	0.17412071								MLR
2039-05-08	north	0	0.18327317	0.21690711	0.15580282	0.20534295	0.16504483	0.19337523	0.17320952								MLR
2039-05-09	north	0	0.18244624	0.21578462	0.15515077	0.20437035	0.16430508	0.19268794	0.17250355								MLR
2039-05-10	north	0	0.18162656	0.2147456	0.15449674	0.20339443	0.16348158	0.19174264	0.1717206								MLR
2039-05-11	north	0	0.18089616	0.21371095	0.15379304	0.20239389	0.16274808	0.19078797	0.17091897								MLR
2039-05-12	north	0	0.18017891	0.21267392	0.15307613	0.20143512	0.1620285	0.1898324	0.17011493								MLR
2039-05-13	north	0	0.17943366	0.2116347	0.1523582	0.20047705	0.16130683	0.18887596	0.16930857								MLR
2039-05-14	north	0	0.17853053	0.21059822	0.15163389	0.19951762	0.16056997	0.1879788	0.16850413								MLR
2039-05-15	north	0	0.17760278	0.20959544	0.15090886	0.1985569	0.1597952	0.18713	0.16774586								MLR
2039-05-16	north	0	0.17665125	0.20858984	0.15018085	0.19759497	0.1590195	0.18623272	0.16701429								MLR
2039-05-17	north	0	0.17582127	0.2075814	0.1493826	0.19667484	0.15824305	0.18514043	0.16629523								MLR
2039-05-18	north	0	0.17505	0.20657039	0.1486052	0.19568218	0.15746583	0.18423161	0.16560182								MLR
2039-05-19	north	0	0.17428266	0.20555687	0.14789532	0.19473727	0.15668799	0.18332596	0.16482666								MLR
2039-05-20	north	0	0.17351376	0.20455298	0.14717503	0.1937912	0.15592144	0.1825454	0.1641986								MLR
2039-05-21	north	0	0.17264807	0.20344517	0.14645441	0.19284412	0.15515535	0.18176064	0.16336349								MLR
2039-05-22	north	0	0.1717752	0.20233724	0.14573365	0.19189611	0.15439042	0.18080807	0.16243505								MLR
2039-05-23	north	0	0.17090224	0.20122932	0.1450478	0.19094726	0.15371391	0.17990594	0.16154444								MLR
2039-05-24	north	0	0.17002288	0.20012805	0.14439277	0.18999764	0.15295321	0.17904082	0.16079609								MLR
2039-05-25	north	0	0.16915028	0.19906479	0.14373702	0.18904726	0.15217414	0.17815652	0.16009624								MLR
2039-05-26	north	0	0.16828169	0.19804308	0.14308049	0.18807888	0.15139546	0.17724162	0.1594063								MLR
2039-05-27	north	0	0.16743928	0.19710024	0.14242186	0.1871013	0.15061708	0.1763682	0.15865546								MLR
2039-05-28	north	0	0.16658998	0.19616777	0.14173806	0.18612361	0.1498392	0.17547327	0.15787223								MLR
2039-05-29	north	0	0.1657278	0.19523945	0.14105403	0.18514585	0.14906174	0.17457627	0.15702781								MLR
2039-05-30	north	0	0.16484542	0.19431075	0.14036976	0.18402432	0.14828493	0.17362796	0.15619469								MLR
2039-05-31	north	0	0.163939	0.1933803	0.13968533	0.18304685	0.14750865	0.17268474	0.15535496								MLR
2039-06-01	north	0	0.1630445	0.19233912	0.13900079	0.18194059	0.14673312	0.17168012	0.15448341								MLR
2039-06-02	north	0	0.16216308	0.19128507	0.1383162	0.18077703	0.14595824	0.17076764	0.15367106								MLR
2039-06-03	north	0	0.16131544	0.1902309	0.13763165	0.17980234	0.14518413	0.16990104	0.15289389								MLR
2039-06-04	north	0	0.16043516	0.18917665	0.13694492	0.17885344	0.1444108	0.16903448	0.15210338								MLR
2039-06-05	north	0	0.15959227	0.18812238	0.13624384	0.17798983	0.14363837	0.16813564	0.15127401								MLR
2039-06-06	north	0	0.15877807	0.18707022	0.13553363	0.17712209	0.14287475	0.16725186	0.15047419								MLR
2039-06-07	north	0	0.1579631	0.18607984	0.13482365	0.17610686	0.14211333	0.1663209	0.14970854								MLR
2039-06-08	north	0	0.15715614	0.18505932	0.13411395	0.17498377	0.14136371	0.16541487	0.14886375								MLR
2039-06-09	north	0	0.15635364	0.18401672	0.13340458	0.1739614	0.14065461	0.16450998	0.14796397								MLR
2039-06-10	north	0	0.15554324	0.18297458	0.13269563	0.17298459	0.13996458	0.16359231	0.14706074								MLR
2039-06-11	north	0	0.15468754	0.18193297	0.13198711	0.1720089	0.13919617	0.1626526	0.14616261								MLR
