location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	2	0.8683596	0.90186244	0.8307697	0.89126384	0.8432025	0.8804199	0.8547667	2032-04-01	MLR
north	8	0.8905279	0.9030764	0.8787319	0.8993188	0.88264346	0.8950765	0.886209	2032-04-01	MLR
