location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	22	0.9057882	0.9186593	0.89203686	0.9145981	0.89740485	0.91048646	0.90140426	2036-10-01	MLR
north	17	0.958166	0.96965444	0.9485542	0.9667371	0.95157015	0.9624779	0.9553085	2036-10-01	MLR
north	0	0.9498346	0.96526474	0.93438715	0.9594123	0.9393674	0.9548461	0.9441265	2036-10-01	MLR
north	28	0.99047494	1.0021092	0.98059416	0.99855715	0.98349786	0.9947828	0.9867784	2036-10-01	MLR
