location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	12	1.0770061	1.0928919	1.0627706	1.0873715	1.0678203	1.0826402	1.0722326	2027-10-01	MLR
north	16	1.104829	1.1186353	1.0921144	1.1129478	1.0962893	1.1089363	1.1008227	2027-10-01	MLR
north	20	1.1475341	1.1619295	1.1315391	1.1580135	1.1370531	1.152581	1.1419058	2027-10-01	MLR
