location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	9	0.9226167	0.93103164	0.91354406	0.9285023	0.9172847	0.92565584	0.91928136	2034-10-01	MLR
tropics	15	0.33203506	0.4184605	0.26359585	0.39214158	0.2853413	0.36384392	0.30500895	2034-10-01	MLR
tropics	25	0.9655123	0.9756021	0.95678663	0.97251856	0.9593002	0.96894526	0.9622384	2034-10-01	MLR
tropics	0	0.969383	0.98097825	0.95859206	0.9771505	0.96195024	0.97355616	0.9653999	2034-10-01	MLR
