location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	12	0.97484446	0.98653597	0.962809	0.98331726	0.96670336	0.9794681	0.970477	2026-10-01	MLR
tropics	20	1.0088624	1.0295357	0.98883444	1.0227485	0.99553597	1.0157878	1.0027323	2026-10-01	MLR
