location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	13	0.9148401	0.9294368	0.8996208	0.9247265	0.90494853	0.9206017	0.90998805	2043-04-01	MLR
tropics	10	1.0077078	1.0139611	1.0021893	1.011908	1.0039989	1.0097208	1.005924	2043-04-01	MLR
tropics	6	0.8905163	0.9511991	0.8411724	0.9266405	0.856301	0.9114362	0.8735022	2043-04-01	MLR
tropics	19	1.0944064	1.1004876	1.0888138	1.098734	1.0906694	1.0965441	1.0923666	2043-04-01	MLR
