variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
20	2028-04-02	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-03	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-04	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-05	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-06	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-07	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-08	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-09	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-10	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-11	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-12	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-13	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-14	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-15	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-16	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-17	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-18	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-19	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-20	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-21	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-22	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-23	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-24	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-25	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-26	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-27	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
20	2028-04-28	north	513.7478	0.9435455620288857	142545.45781249995	1.0	57984.93632812504	1.0	11726.086181640625	MLR	2029-04-01
