location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	4	1.1123471	1.2228618	1.0076436	1.1786195	1.0480866	1.1467229	1.0780118	2046-10-01	MLR
tropics	24	1.1866181	1.3074006	1.0780761	1.2571431	1.1203023	1.221319	1.1549535	2046-10-01	MLR
tropics	29	1.0463043	1.1474098	0.9441665	1.1170802	0.9763978	1.0777209	1.0085199	2046-10-01	MLR
