location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	29	0.927232	0.95069724	0.90349466	0.9443694	0.91143596	0.9367472	0.9184492	2046-04-01	MLR
north	4	1.0614991	1.0890431	1.0343976	1.080509	1.0431353	1.0708239	1.0516084	2046-04-01	MLR
