location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	9	1.0019209	1.0076909	0.99661505	1.0057439	0.99853367	1.0039907	1.0000483	2034-04-01	MLR
north	15	0.9326669	0.94853526	0.9174908	0.9444032	0.923085	0.9389155	0.92778945	2034-04-01	MLR
north	25	1.0538945	1.0582278	1.0498506	1.0569428	1.0509279	1.0555387	1.0522273	2034-04-01	MLR
north	0	1.0296779	1.0599468	1.0021497	1.0499821	1.0106981	1.0392208	1.019601	2034-04-01	MLR
