location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	19	0.8600443	0.89447594	0.82873434	0.8821475	0.8395578	0.87112635	0.85052526	2046-04-01	MLR
tropics	29	0.88571125	0.90025854	0.8721948	0.89510345	0.8764455	0.8907495	0.88102365	2046-04-01	MLR
tropics	4	0.9861368	1.0011572	0.97080386	0.99622405	0.9755565	0.99107754	0.9806149	2046-04-01	MLR
