location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	4	0.9701216	0.9774481	0.96340877	0.9742478	0.9661639	0.9722753	0.96812344	2047-04-01	MLR
