location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	14	0.8502245	0.8799745	0.8233277	0.8693418	0.83383775	0.8613955	0.8407527	2052-10-01	MLR
south	26	0.8092757	0.8676401	0.7622864	0.8491229	0.7769033	0.83122987	0.7944681	2052-10-01	MLR
south	18	1.0091109	1.0143363	1.0045123	1.012296	1.0059057	1.0108157	1.0074235	2052-10-01	MLR
south	1	1.07932	1.0844421	1.0747157	1.0825716	1.0761598	1.0811416	1.0776868	2052-10-01	MLR
