location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	12	0.97008526	1.0202941	0.9243822	1.0000491	0.9429921	0.9849398	0.9569058	2026-10-01	MLR
