location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	0	1.0017667	1.0118599	0.9927574	1.0084565	0.99519193	1.0053273	0.9985335	2036-10-01	MLR
south	17	1.0289674	1.0340238	1.0234064	1.0321469	1.0259233	1.0306095	1.0273876	2036-10-01	MLR
south	22	0.95453405	0.9608508	0.94811296	0.9586461	0.9505869	0.956528	0.9523153	2036-10-01	MLR
south	25	0.9375616	0.97585297	0.89940697	0.9633522	0.91440713	0.95163906	0.92568976	2036-10-01	MLR
south	28	1.0481939	1.0527712	1.0432383	1.0513602	1.0452509	1.04971	1.0465589	2036-10-01	MLR
south	6	1.0584509	1.0679464	1.0500151	1.0636982	1.0530183	1.061152	1.0560014	2036-10-01	MLR
