location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	12	0.9985223	1.0289067	0.9664691	1.0197879	0.9765838	1.0100845	0.98667103	2027-04-01	MLR
south	16	1.0231863	1.0556388	0.98996955	1.0443535	1.0014336	1.0350045	1.010907	2027-04-01	MLR
