location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	2	1.2782822	1.5183403	1.0673245	1.4216623	1.1475048	1.3514075	1.2081838	2030-10-01	MLR
south	5	1.2196344	1.45496	1.0254681	1.3501989	1.0965058	1.2805983	1.1595623	2030-10-01	MLR
south	20	1.2305969	1.4582511	1.0183567	1.3759284	1.0900482	1.2986618	1.1536157	2030-10-01	MLR
