location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	12	0.96907324	0.9731232	0.96489453	0.9720636	0.96633285	0.9707498	0.967559	2027-10-01	MLR
tropics	16	0.9856653	0.99078643	0.9810299	0.98899955	0.98243064	0.9873933	0.984231	2027-10-01	MLR
