variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
15	2032-10-03	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-04	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-05	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-06	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-07	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-08	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-09	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-10	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-11	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-12	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-13	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-14	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-15	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-16	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-17	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-18	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-19	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-20	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-21	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-22	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-23	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
15	2032-10-24	south	1.0	4.506504026835515e-07	1333020246.400007	7.802938343957066e-05	45840901.19999996	0.019309370312839746	153.32032775878906	MLR	2033-10-01
