variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
3	2051-04-02	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-03	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-04	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-05	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-06	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-07	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-08	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-09	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-10	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-11	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-12	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-13	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-14	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-15	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-16	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-17	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-18	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-19	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-20	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-21	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-22	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-23	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-24	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-25	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-26	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-27	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-28	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-29	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-04-30	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-01	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-02	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-03	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-04	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-05	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-06	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-07	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-08	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
3	2051-05-09	south	376985570.0	2.1245607477737853e-07	499884054937.60077	4.320207108321478e-06	178905959628.8	1.0	43885275136.0	MLR	2052-04-01
