location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	17	1.1983957	1.3945688	1.062033	1.3162324	1.1141425	1.2646667	1.1541433	2037-10-01	MLR
tropics	28	1.2069466	1.3910365	1.0825937	1.323713	1.1253079	1.2716882	1.1664418	2037-10-01	MLR
tropics	6	1.224134	1.4107786	1.097805	1.3396524	1.1368613	1.2863461	1.1767704	2037-10-01	MLR
tropics	0	1.160907	1.3468958	1.025687	1.2890843	1.0755346	1.2223438	1.1144795	2037-10-01	MLR
