location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	29	0.8905154	0.91163737	0.8692466	0.90654445	0.87678045	0.898972	0.8822772	2045-10-01	MLR
north	19	0.8445921	0.91141486	0.78597265	0.8895797	0.80541784	0.8645214	0.82561415	2045-10-01	MLR
