variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
7	2053-04-06	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-07	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-08	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-09	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-10	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-11	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-12	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-13	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-14	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-15	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-16	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-17	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-18	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-19	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-20	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-21	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-22	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-23	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-24	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-25	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-26	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-27	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
7	2053-04-28	tropics	1299148.2	1.0	301503517491.19995	1.0	39709164748.80024	1.0	2174620480.0	MLR	2054-04-01
