date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2024-12-08	tropics	20	0.99969	0.99993694	0.9977483	0.99989593	0.9990407	0.99982053	0.9994445								MLR
2024-12-09	tropics	20	0.9996791	0.99993426	0.99768895	0.99989194	0.9990114	0.9998139	0.999427								MLR
2024-12-10	tropics	20	0.99966776	0.99993145	0.99762803	0.99988747	0.998981	0.999807	0.9994092								MLR
2024-12-11	tropics	20	0.999656	0.99992865	0.9975656	0.99988306	0.99894977	0.9997999	0.9993906								MLR
2024-12-12	tropics	20	0.9996443	0.9999257	0.9975013	0.9998783	0.9989176	0.9997925	0.9993715								MLR
2024-12-13	tropics	20	0.9996323	0.99992275	0.99743515	0.9998735	0.99888444	0.9997848	0.99935174								MLR
2024-12-14	tropics	20	0.9996199	0.9999195	0.9973675	0.99986845	0.9988501	0.9997768	0.9993315								MLR
2024-12-15	tropics	20	0.99960715	0.9999162	0.9972979	0.9998632	0.99881494	0.9997685	0.99931073								MLR
2024-12-16	tropics	20	0.9995939	0.9999128	0.99722654	0.9998577	0.99877864	0.99976003	0.99928844								MLR
2024-12-17	tropics	20	0.99958	0.9999091	0.9971533	0.99985206	0.9987411	0.9997509	0.9992658								MLR
2024-12-18	tropics	20	0.99956566	0.99990535	0.99707806	0.9998461	0.9987025	0.9997417	0.9992423								MLR
2024-12-19	tropics	20	0.99955094	0.9999014	0.99700093	0.99984	0.9986629	0.9997321	0.99921805								MLR
2024-12-20	tropics	20	0.9995361	0.9998974	0.9969217	0.999834	0.9986218	0.9997222	0.9991931								MLR
2024-12-21	tropics	20	0.99952066	0.9998932	0.9968404	0.99982774	0.9985796	0.99971175	0.99916744								MLR
2024-12-22	tropics	20	0.9995048	0.9998888	0.996757	0.9998207	0.9985361	0.9997011	0.99914074								MLR
2024-12-23	tropics	20	0.99948823	0.99988425	0.9966713	0.9998135	0.9984916	0.9996899	0.99911326								MLR
2024-12-24	tropics	20	0.99947107	0.9998794	0.9965835	0.99980587	0.9984458	0.99967825	0.99908686								MLR
2024-12-25	tropics	20	0.99945325	0.9998745	0.9964933	0.9997983	0.99839854	0.9996661	0.99905765								MLR
2024-12-26	tropics	20	0.9994349	0.9998693	0.99640065	0.99979055	0.99834996	0.9996535	0.9990264								MLR
2024-12-27	tropics	20	0.99941593	0.9998639	0.9963057	0.9997825	0.9982997	0.9996404	0.9989935								MLR
2024-12-28	tropics	20	0.9993963	0.9998583	0.9962082	0.9997743	0.9982481	0.99962676	0.99895954								MLR
2024-12-29	tropics	20	0.9993756	0.9998525	0.9961081	0.9997656	0.99819493	0.999613	0.99892426								MLR
2024-12-30	tropics	20	0.99935365	0.9998464	0.9960054	0.99975663	0.99814004	0.99959874	0.9988879								MLR
2024-12-31	tropics	20	0.999331	0.9998401	0.9959	0.9997473	0.9980836	0.99958396	0.99885046								MLR
2025-01-01	tropics	20	0.9993075	0.99983346	0.9957918	0.99973756	0.9980289	0.99956894	0.99881226								MLR
2025-01-02	tropics	20	0.99928325	0.99982667	0.9956808	0.99972755	0.99797356	0.9995533	0.99877405								MLR
2025-01-03	tropics	20	0.9992581	0.9998195	0.9955668	0.9997171	0.99791664	0.9995372	0.9987359								MLR
2025-01-04	tropics	20	0.99923205	0.9998121	0.9954499	0.9997064	0.9978582	0.9995203	0.99869543								MLR
2025-01-05	tropics	20	0.9992051	0.99980426	0.99532986	0.999695	0.997798	0.99950254	0.9986539								MLR
2025-01-06	tropics	20	0.9991772	0.9997962	0.9952067	0.99968296	0.99773633	0.9994843	0.9986102								MLR
2025-01-07	tropics	20	0.99914813	0.99978787	0.99508035	0.9996704	0.9976728	0.99946535	0.9985646								MLR
2025-01-08	tropics	20	0.99911726	0.9997791	0.99495065	0.99965745	0.99760497	0.99944586	0.99851733								MLR
2025-01-09	tropics	20	0.9990852	0.9997699	0.9948175	0.9996439	0.99753207	0.9994266	0.9984686								MLR
2025-01-10	tropics	20	0.9990519	0.9997604	0.9946809	0.99962986	0.99745685	0.9994062	0.9984184								MLR
2025-01-11	tropics	20	0.9990175	0.99974996	0.99454063	0.9996156	0.9973795	0.99938416	0.9983675								MLR
2025-01-12	tropics	20	0.9989834	0.99973935	0.9943968	0.999601	0.9972998	0.9993616	0.998315								MLR
2025-01-13	tropics	20	0.9989487	0.9997283	0.99424917	0.99958575	0.99721754	0.9993389	0.99826074								MLR
2025-01-14	tropics	20	0.9989129	0.9997168	0.99409765	0.99956995	0.99713284	0.999316	0.9982048								MLR
2025-01-15	tropics	20	0.9988757	0.9997049	0.99394214	0.99955356	0.9970456	0.9992919	0.99814713								MLR
2025-01-16	tropics	20	0.99883735	0.9996923	0.9937826	0.99953663	0.99695563	0.99926454	0.99808747								MLR
2025-01-17	tropics	20	0.9987974	0.9996793	0.99361885	0.99951893	0.99686307	0.99923617	0.998026								MLR
2025-01-18	tropics	20	0.9987541	0.99966574	0.9934509	0.99950063	0.9967675	0.9992069	0.9979626								MLR
2025-01-19	tropics	20	0.99870926	0.9996516	0.99327844	0.99948174	0.9966665	0.99917763	0.997897								MLR
2025-01-20	tropics	20	0.99866223	0.9996365	0.9931015	0.9994621	0.99656	0.99914765	0.9978294								MLR
2025-01-21	tropics	20	0.9986135	0.9996206	0.9929199	0.99944174	0.9964502	0.9991171	0.9977596								MLR
2025-01-22	tropics	20	0.9985647	0.99960405	0.99273366	0.9994206	0.99633676	0.9990853	0.9976878								MLR
2025-01-23	tropics	20	0.9985131	0.9995869	0.99254245	0.9993985	0.9962197	0.99905246	0.9976146								MLR
2025-01-24	tropics	20	0.99846	0.9995689	0.9923463	0.9993758	0.996099	0.9990182	0.9975371								MLR
2025-01-25	tropics	20	0.9984069	0.99955004	0.992145	0.99935204	0.9959744	0.99898213	0.9974547								MLR
2025-01-26	tropics	20	0.99835193	0.9995305	0.9919385	0.9993276	0.9958459	0.9989446	0.99736977								MLR
2025-01-27	tropics	20	0.99829596	0.99951005	0.99172646	0.999302	0.99571323	0.99890536	0.9972818								MLR
2025-01-28	tropics	20	0.9982391	0.9994888	0.991509	0.99927557	0.99557644	0.99886286	0.9971911								MLR
2025-01-29	tropics	20	0.99817944	0.99946654	0.9912859	0.9992482	0.9954353	0.9988187	0.9971008								MLR
2025-01-30	tropics	20	0.9981166	0.9994433	0.991057	0.9992196	0.9952897	0.9987726	0.9970119								MLR
2025-01-31	tropics	20	0.99805164	0.99941915	0.99082196	0.99919003	0.99513936	0.9987267	0.9969203								MLR
2025-02-01	tropics	20	0.99798435	0.9993939	0.99058104	0.9991594	0.9949842	0.99867904	0.9968258								MLR
2025-02-02	tropics	20	0.99791664	0.99936754	0.9903337	0.99912745	0.9948243	0.9986296	0.9967231								MLR
2025-02-03	tropics	20	0.99784815	0.99933994	0.99007994	0.9990944	0.9946592	0.99857837	0.9966166								MLR
2025-02-04	tropics	20	0.997775	0.9993112	0.98981965	0.9990599	0.99449265	0.99852514	0.9965087								MLR
2025-02-05	tropics	20	0.99769866	0.9992817	0.9895525	0.9990231	0.99432355	0.9984699	0.996401								MLR
2025-02-06	tropics	20	0.9976198	0.9992524	0.98927844	0.9989872	0.9941493	0.9984126	0.99628997								MLR
2025-02-07	tropics	20	0.9975377	0.999222	0.98899734	0.99894905	0.99397117	0.9983533	0.99617726								MLR
2025-02-08	tropics	20	0.9974541	0.9991904	0.9887089	0.99890935	0.993788	0.9982907	0.99606466								MLR
2025-02-09	tropics	20	0.9973709	0.9991575	0.988413	0.9988679	0.9935993	0.9982255	0.99595094								MLR
2025-02-10	tropics	20	0.99727905	0.9991232	0.9881094	0.99882436	0.9934122	0.99815875	0.9958238								MLR
2025-02-11	tropics	20	0.99718404	0.9990875	0.987798	0.9987772	0.99321973	0.9980878	0.99569315								MLR
2025-02-12	tropics	20	0.99708575	0.99905044	0.98747844	0.99872816	0.99302167	0.99801326	0.9955584								MLR
2025-02-13	tropics	20	0.9969833	0.99901175	0.98715067	0.99867916	0.9928178	0.99793696	0.9954228								MLR
2025-02-14	tropics	20	0.9968815	0.998972	0.9867989	0.9986283	0.99260813	0.99785763	0.99527633								MLR
2025-02-15	tropics	20	0.9967766	0.9989311	0.9864373	0.99857086	0.99239236	0.99777514	0.99512184								MLR
2025-02-16	tropics	20	0.9966743	0.99888855	0.986066	0.99851084	0.99217033	0.9976897	0.9949672								MLR
2025-02-17	tropics	20	0.99656785	0.99884176	0.9856846	0.9984512	0.9919418	0.99760175	0.994809								MLR
2025-02-18	tropics	20	0.9964483	0.9987973	0.98529285	0.99838907	0.9917068	0.997515	0.9946441								MLR
2025-02-19	tropics	20	0.99631345	0.99875116	0.98489064	0.99832445	0.99146485	0.99742204	0.99447143								MLR
2025-02-20	tropics	20	0.9961723	0.9987017	0.9844776	0.9982572	0.99121594	0.9973249	0.9942937								MLR
2025-02-21	tropics	20	0.9960301	0.99865025	0.9840534	0.9981868	0.99095994	0.9972296	0.99409187								MLR
2025-02-22	tropics	20	0.9958885	0.9985967	0.98361784	0.9981135	0.9906985	0.99713147	0.99388677								MLR
2025-02-23	tropics	20	0.99574304	0.9985411	0.9831705	0.99803734	0.9904297	0.9970288	0.993683								MLR
2025-02-24	tropics	20	0.9955983	0.99848324	0.98271114	0.99795806	0.9901531	0.99691796	0.9934811								MLR
2025-02-25	tropics	20	0.99544877	0.99842316	0.9822396	0.9978755	0.9898685	0.9968036	0.993275								MLR
2025-02-26	tropics	20	0.99529415	0.99836063	0.98175526	0.99778986	0.9895454	0.99668455	0.99306595								MLR
2025-02-27	tropics	20	0.99513435	0.99829566	0.98125803	0.9977002	0.9892038	0.99656063	0.9928508								MLR
2025-02-28	tropics	20	0.994969	0.99822813	0.9807475	0.99760693	0.98885375	0.9964297	0.99262893								MLR
2025-03-01	tropics	20	0.9947982	0.9981579	0.98022336	0.9975097	0.9885345	0.996304	0.9924002								MLR
2025-03-02	tropics	20	0.99461716	0.99808496	0.97968525	0.9974044	0.98820627	0.99617386	0.9921645								MLR
2025-03-03	tropics	20	0.9944267	0.9980091	0.9791328	0.99729234	0.9878687	0.99602854	0.99192154								MLR
2025-03-04	tropics	20	0.9942262	0.99793017	0.9785656	0.99717546	0.98752165	0.9958769	0.99167114								MLR
2025-03-05	tropics	20	0.9940186	0.99784815	0.97798336	0.9970535	0.9871228	0.9957193	0.99141294								MLR
2025-03-06	tropics	20	0.99381256	0.99776304	0.9773857	0.99692637	0.98671335	0.99555576	0.9911469								MLR
2025-03-07	tropics	20	0.9936013	0.9976743	0.97677207	0.99679387	0.98629117	0.995386	0.9908726								MLR
2025-03-08	tropics	20	0.99336684	0.9975822	0.9761422	0.99665534	0.9858556	0.99521744	0.99059								MLR
2025-03-09	tropics	20	0.99312925	0.9974864	0.9754958	0.9965192	0.98545283	0.99504644	0.99029267								MLR
2025-03-10	tropics	20	0.99288315	0.9973869	0.9748322	0.99638486	0.9850624	0.9948671	0.9899655								MLR
2025-03-11	tropics	20	0.99262834	0.9972834	0.9741512	0.9962452	0.9846085	0.9946791	0.98962736								MLR
2025-03-12	tropics	20	0.99236447	0.99717104	0.9734522	0.9960984	0.98413604	0.9944953	0.9892922								MLR
2025-03-13	tropics	20	0.9920912	0.9970531	0.9727348	0.9959266	0.98364943	0.9943052	0.9889281								MLR
2025-03-14	tropics	20	0.99182	0.99693024	0.9719986	0.9957476	0.9831482	0.99410796	0.9885319								MLR
2025-03-15	tropics	20	0.9915465	0.9968022	0.971243	0.99558073	0.9826318	0.9938776	0.98813844								MLR
2025-03-16	tropics	20	0.9912611	0.9966691	0.97046775	0.9954058	0.98209983	0.9936459	0.9877979								MLR
2025-03-17	tropics	20	0.9909611	0.99653393	0.96967214	0.9952239	0.9815555	0.99342054	0.9874476								MLR
2025-03-18	tropics	20	0.9906581	0.9963934	0.9688558	0.99503493	0.9809536	0.99318665	0.9870932								MLR
2025-03-19	tropics	20	0.99034727	0.9962471	0.9680183	0.9948385	0.9803284	0.99294275	0.9867047								MLR
2025-03-20	tropics	20	0.9900249	0.99609494	0.9671823	0.9946343	0.97968316	0.99267936	0.98628896								MLR
2025-03-21	tropics	20	0.9896754	0.9959366	0.9663261	0.9944221	0.97901845	0.99240583	0.9858603								MLR
2025-03-22	tropics	20	0.98931557	0.99577177	0.96544826	0.9942151	0.9783375	0.99214786	0.9854406								MLR
2025-03-23	tropics	20	0.9889535	0.995601	0.9645484	0.9939798	0.977691	0.9918591	0.98499143								MLR
2025-03-24	tropics	20	0.98858035	0.9954237	0.96362585	0.99374044	0.97707677	0.9915596	0.9845039								MLR
2025-03-25	tropics	20	0.98818266	0.9952264	0.9626802	0.9934962	0.9764522	0.9912494	0.98400086								MLR
