location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	6	0.9806492	1.01355	0.9452515	1.005045	0.9572789	0.99383676	0.96939313	2042-10-01	MLR
south	10	1.1276599	1.1699201	1.0909235	1.1549603	1.1033802	1.138843	1.1149203	2042-10-01	MLR
