location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	8	0.9340832	0.9562482	0.91098785	0.94752544	0.9198972	0.9412423	0.9267913	2032-10-01	MLR
