variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
0	2035-04-08	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-09	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-10	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-11	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-12	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-13	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-14	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-15	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-16	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-17	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-18	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-19	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-20	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-21	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-22	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-23	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-24	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-25	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
0	2035-04-26	south	216495.92	1.0	2406171364556.8086	1.0	330807856332.8	946.5960540771484	13221702656.0	MLR	2036-04-01
