location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	9	0.9458354	0.95756775	0.9332248	0.95365345	0.93736607	0.94979596	0.9412743	2034-04-01	MLR
tropics	15	0.8721926	0.8891554	0.85616237	0.88367426	0.8615966	0.878108	0.86644906	2034-04-01	MLR
tropics	0	0.9866828	1.0125077	0.9601512	1.0025358	0.9668598	0.99590516	0.9757339	2034-04-01	MLR
