location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	1	0.79765844	0.83496016	0.76165134	0.8210498	0.7757879	0.8095758	0.7876728	2053-10-01	MLR
south	18	0.79446924	0.8329198	0.75768816	0.81859416	0.77079886	0.806975	0.7821696	2053-10-01	MLR
south	23	0.92411697	0.931089	0.9158928	0.92863935	0.9184334	0.92633504	0.92124355	2053-10-01	MLR
