date	country	cases
2043-10-08	north	1
2043-10-08	south	9
2043-10-08	tropics	372
2043-10-15	north	2
2043-10-15	south	9
2043-10-15	tropics	416
2043-10-22	north	2
2043-10-22	south	9
2043-10-22	tropics	462
2043-10-29	north	3
2043-10-29	south	9
2043-10-29	tropics	504
2043-11-05	north	4
2043-11-05	south	8
2043-11-05	tropics	549
2043-11-12	north	5
2043-11-12	south	8
2043-11-12	tropics	592
2043-11-19	north	6
2043-11-19	south	8
2043-11-19	tropics	631
2043-11-26	north	7
2043-11-26	south	7
2043-11-26	tropics	663
2043-12-03	north	9
2043-12-03	south	7
2043-12-03	tropics	693
2043-12-10	north	11
2043-12-10	south	6
2043-12-10	tropics	717
2043-12-17	north	14
2043-12-17	south	5
2043-12-17	tropics	729
2043-12-24	north	17
2043-12-24	south	5
2043-12-24	tropics	731
2043-12-31	north	21
2043-12-31	south	5
2043-12-31	tropics	723
2044-01-07	north	26
2044-01-07	south	5
2044-01-07	tropics	713
2044-01-14	north	31
2044-01-14	south	4
2044-01-14	tropics	693
2044-01-21	north	38
2044-01-21	south	4
2044-01-21	tropics	662
2044-01-28	north	43
2044-01-28	south	4
2044-01-28	tropics	629
2044-02-04	north	50
2044-02-04	south	4
2044-02-04	tropics	587
2044-02-11	north	55
2044-02-11	south	4
2044-02-11	tropics	548
2044-02-18	north	60
2044-02-18	south	4
2044-02-18	tropics	504
2044-02-25	north	65
2044-02-25	south	5
2044-02-25	tropics	460
2044-03-03	north	68
2044-03-03	south	5
2044-03-03	tropics	420
2044-03-10	north	70
2044-03-10	south	5
2044-03-10	tropics	380
2044-03-17	north	70
2044-03-17	south	5
2044-03-17	tropics	340
2044-03-24	north	68
2044-03-24	south	6
2044-03-24	tropics	308
2044-03-31	north	64
2044-03-31	south	7
2044-03-31	tropics	275
2044-04-07	north	59
2044-04-07	south	7
2044-04-07	tropics	246
2044-04-14	north	54
2044-04-14	south	8
2044-04-14	tropics	218
2044-04-21	north	49
2044-04-21	south	9
2044-04-21	tropics	194
2044-04-28	north	43
2044-04-28	south	11
2044-04-28	tropics	172
2044-05-06	north	38
2044-05-06	south	13
2044-05-06	tropics	154
2044-05-12	north	31
2044-05-12	south	15
2044-05-12	tropics	137
2044-05-19	north	25
2044-05-19	south	18
2044-05-19	tropics	122
2044-05-26	north	21
2044-05-26	south	22
2044-05-26	tropics	109
2044-06-02	north	17
2044-06-02	south	29
2044-06-02	tropics	96
2044-06-09	north	13
2044-06-09	south	36
2044-06-09	tropics	84
2044-06-16	north	10
2044-06-16	south	46
2044-06-16	tropics	74
2044-06-23	north	8
2044-06-23	south	59
2044-06-23	tropics	64
2044-06-30	north	6
2044-06-30	south	74
2044-06-30	tropics	58
2044-07-07	north	5
2044-07-07	south	97
2044-07-07	tropics	50
2044-07-14	north	4
2044-07-14	south	123
2044-07-14	tropics	45
2044-07-21	north	3
2044-07-21	south	155
2044-07-21	tropics	39
2044-07-29	north	2
2044-07-29	south	188
2044-07-29	tropics	35
2044-08-04	north	2
2044-08-04	south	233
2044-08-04	tropics	32
2044-08-11	north	2
2044-08-11	south	281
2044-08-11	tropics	28
2044-08-18	north	2
2044-08-18	south	331
2044-08-18	tropics	26
2044-08-25	north	2
2044-08-25	south	382
2044-08-25	tropics	23
2044-09-02	north	2
2044-09-02	south	427
2044-09-02	tropics	20
2044-09-09	north	2
2044-09-09	south	463
2044-09-09	tropics	19
2044-09-15	north	3
2044-09-15	south	493
2044-09-15	tropics	18
2044-09-22	north	3
2044-09-22	south	508
2044-09-22	tropics	17
2044-09-29	north	4
2044-09-29	south	507
2044-09-29	tropics	16
