date	country	cases
2045-04-07	north	277
2045-04-07	south	1237
2045-04-07	tropics	17047
2045-04-14	north	166
2045-04-14	south	1161
2045-04-14	tropics	17802
2045-04-20	north	142
2045-04-20	south	1281
2045-04-20	tropics	18408
2045-04-27	north	138
2045-04-27	south	1288
2045-04-27	tropics	18382
2045-05-05	north	110
2045-05-05	south	1418
2045-05-05	tropics	18893
2045-05-12	north	103
2045-05-12	south	1568
2045-05-12	tropics	19702
2045-05-19	north	131
2045-05-19	south	1662
2045-05-19	tropics	19875
2045-05-26	north	132
2045-05-26	south	2049
2045-05-26	tropics	20693
2045-06-01	north	115
2045-06-01	south	2373
2045-06-01	tropics	21365
2045-06-09	north	88
2045-06-09	south	3097
2045-06-09	tropics	22149
2045-06-16	north	101
2045-06-16	south	4099
2045-06-16	tropics	22544
2045-06-23	north	104
2045-06-23	south	5169
2045-06-23	tropics	23021
2045-06-30	north	96
2045-06-30	south	6198
2045-06-30	tropics	23507
2045-07-07	north	93
2045-07-07	south	8399
2045-07-07	tropics	24723
2045-07-14	north	95
2045-07-14	south	11068
2045-07-14	tropics	24937
2045-07-21	north	88
2045-07-21	south	14706
2045-07-21	tropics	25647
2045-07-28	north	108
2045-07-28	south	19829
2045-07-28	tropics	26761
2045-08-04	north	115
2045-08-04	south	25973
2045-08-04	tropics	27353
2045-08-11	north	165
2045-08-11	south	34529
2045-08-11	tropics	28566
2045-08-18	north	149
2045-08-18	south	45576
2045-08-18	tropics	29285
2045-08-25	north	229
2045-08-25	south	57875
2045-08-25	tropics	30605
2045-09-01	north	349
2045-09-01	south	72988
2045-09-01	tropics	31018
2045-09-08	north	437
2045-09-08	south	89869
2045-09-08	tropics	32197
2045-09-15	north	611
2045-09-15	south	107559
2045-09-15	tropics	33490
2045-09-22	north	799
2045-09-22	south	123975
2045-09-22	tropics	34050
2045-09-29	north	1004
2045-09-29	south	137781
2045-09-29	tropics	35439
2045-10-06	north	1132
2045-10-06	south	149508
2045-10-06	tropics	36062
2045-10-13	north	1474
2045-10-13	south	156265
2045-10-13	tropics	37582
2045-10-20	north	1965
2045-10-20	south	158776
2045-10-20	tropics	39299
2045-10-27	north	2500
2045-10-27	south	153848
2045-10-27	tropics	41162
2045-11-03	north	2949
2045-11-03	south	146817
2045-11-03	tropics	43383
2045-11-10	north	3856
2045-11-10	south	135507
2045-11-10	tropics	45417
2045-11-17	north	4629
2045-11-17	south	122141
2045-11-17	tropics	47317
2045-11-24	north	5848
2045-11-24	south	106488
2045-11-24	tropics	50594
2045-12-01	north	7634
2045-12-01	south	91462
2045-12-01	tropics	53725
2045-12-08	north	9573
2045-12-08	south	77861
2045-12-08	tropics	57865
2045-12-15	north	12134
2045-12-15	south	65403
2045-12-15	tropics	62749
2045-12-22	north	15433
2045-12-22	south	53778
2045-12-22	tropics	68864
2045-12-29	north	20205
2045-12-29	south	44278
2045-12-29	tropics	75290
2046-01-05	north	26407
2046-01-05	south	36074
2046-01-05	tropics	82233
2046-01-12	north	35412
2046-01-12	south	29864
2046-01-12	tropics	88498
2046-01-19	north	46402
2046-01-19	south	24909
2046-01-19	tropics	96227
2046-01-26	north	58670
2046-01-26	south	20818
2046-01-26	tropics	103545
2046-02-02	north	75149
2046-02-02	south	17706
2046-02-02	tropics	113042
2046-02-09	north	94437
2046-02-09	south	15151
2046-02-09	tropics	122685
2046-02-16	north	117707
2046-02-16	south	13331
2046-02-16	tropics	134493
2046-02-23	north	140951
2046-02-23	south	12381
2046-02-23	tropics	144885
2046-03-02	north	168102
2046-03-02	south	11473
2046-03-02	tropics	156074
2046-03-09	north	193733
2046-03-09	south	11009
2046-03-09	tropics	167842
2046-03-16	north	216305
2046-03-16	south	10746
2046-03-16	tropics	180902
2046-03-23	north	235321
2046-03-23	south	11255
2046-03-23	tropics	192179
2046-03-30	north	246523
2046-03-30	south	12086
2046-03-30	tropics	200396
