date	country	cases
2030-04-01	north	109189
2030-04-01	south	669
2030-04-01	tropics	6512
2030-04-08	north	83035
2030-04-08	south	614
2030-04-08	tropics	6247
2030-04-15	north	62841
2030-04-15	south	570
2030-04-15	tropics	5992
2030-04-22	north	46913
2030-04-22	south	664
2030-04-22	tropics	6134
2030-04-29	north	34453
2030-04-29	south	558
2030-04-29	tropics	6244
2030-05-06	north	25136
2030-05-06	south	557
2030-05-06	tropics	6625
2030-05-13	north	17938
2030-05-13	south	459
2030-05-13	tropics	7185
2030-05-20	north	12456
2030-05-20	south	447
2030-05-20	tropics	7875
2030-05-27	north	8807
2030-05-27	south	396
2030-05-27	tropics	8378
2030-06-03	north	6210
2030-06-03	south	359
2030-06-03	tropics	8875
2030-06-10	north	4205
2030-06-10	south	350
2030-06-10	tropics	9888
2030-06-17	north	2905
2030-06-17	south	379
2030-06-17	tropics	10485
2030-06-24	north	2155
2030-06-24	south	342
2030-06-24	tropics	12133
2030-07-01	north	1511
2030-07-01	south	402
2030-07-01	tropics	13786
2030-07-08	north	1054
2030-07-08	south	416
2030-07-08	tropics	16103
2030-07-15	north	808
2030-07-15	south	449
2030-07-15	tropics	18571
2030-07-22	north	602
2030-07-22	south	617
2030-07-22	tropics	20752
2030-07-29	north	452
2030-07-29	south	722
2030-07-29	tropics	24315
2030-08-05	north	366
2030-08-05	south	778
2030-08-05	tropics	27924
2030-08-12	north	290
2030-08-12	south	949
2030-08-12	tropics	32217
2030-08-19	north	339
2030-08-19	south	1020
2030-08-19	tropics	38081
2030-08-26	north	353
2030-08-26	south	1176
2030-08-26	tropics	44275
2030-09-02	north	311
2030-09-02	south	1177
2030-09-02	tropics	52065
2030-09-09	north	321
2030-09-09	south	1298
2030-09-09	tropics	61557
2030-09-16	north	349
2030-09-16	south	1392
2030-09-16	tropics	71894
2030-09-23	north	364
2030-09-23	south	1368
2030-09-23	tropics	85333
2030-09-30	north	509
2030-09-30	south	1448
2030-09-30	tropics	101408
2030-10-07	north	687
2030-10-07	south	1741
2030-10-07	tropics	119414
2030-10-14	north	798
2030-10-14	south	1751
2030-10-14	tropics	142137
2030-10-21	north	996
2030-10-21	south	1748
2030-10-21	tropics	166257
2030-10-28	north	1287
2030-10-28	south	1903
2030-10-28	tropics	191534
2030-11-04	north	1694
2030-11-04	south	2091
2030-11-04	tropics	218350
2030-11-11	north	2187
2030-11-11	south	2056
2030-11-11	tropics	248231
2030-11-18	north	2839
2030-11-18	south	2045
2030-11-18	tropics	273858
2030-11-25	north	3655
2030-11-25	south	2083
2030-11-25	tropics	302786
2030-12-02	north	4817
2030-12-02	south	2138
2030-12-02	tropics	327598
2030-12-09	north	6311
2030-12-09	south	2115
2030-12-09	tropics	350054
2030-12-16	north	8318
2030-12-16	south	2067
2030-12-16	tropics	360879
2030-12-23	north	10607
2030-12-23	south	2132
2030-12-23	tropics	367885
2030-12-30	north	13627
2030-12-30	south	2028
2030-12-30	tropics	369643
2031-01-06	north	16979
2031-01-06	south	2067
2031-01-06	tropics	361741
2031-01-13	north	21150
2031-01-13	south	2192
2031-01-13	tropics	346480
2031-01-20	north	26494
2031-01-20	south	2210
2031-01-20	tropics	325294
2031-01-27	north	32838
2031-01-27	south	2252
2031-01-27	tropics	299402
2031-02-03	north	38818
2031-02-03	south	2243
2031-02-03	tropics	270178
2031-02-10	north	45614
2031-02-10	south	2148
2031-02-10	tropics	243504
2031-02-17	north	52989
2031-02-17	south	2177
2031-02-17	tropics	215886
2031-02-24	north	59647
2031-02-24	south	2270
2031-02-24	tropics	189988
2031-03-03	north	64514
2031-03-03	south	2329
2031-03-03	tropics	165387
2031-03-10	north	69346
2031-03-10	south	2365
2031-03-10	tropics	142062
2031-03-17	north	71860
2031-03-17	south	2560
2031-03-17	tropics	122167
2031-03-24	north	72178
2031-03-24	south	2813
2031-03-24	tropics	104935
2031-03-31	north	70806
2031-03-31	south	3120
2031-03-31	tropics	89151
