date,diversity,tmrca,netau,serialInterval,antigenicDiversity,totalN,totalS,totalI,totalR,totalCases,northDiversity,northTmrca,northNetau,northSerialInterval,northAntigenicDiversity,northN,northS,northI,northR,northCases,tropicsDiversity,tropicsTmrca,tropicsNetau,tropicsSerialInterval,tropicsAntigenicDiversity,tropicsN,tropicsS,tropicsI,tropicsR,tropicsCases,southDiversity,southTmrca,southNetau,southSerialInterval,southAntigenicDiversity,southN,southS,southI,southR,southCases
6.9151,1.2621,2.1051,Infinity,0.01341,0.2867,90000000,89617649,382351,0,536930,1.2004,2.1053,45.6621,0.01046,0.2194,29999990,29841341,158649,0,237035,1.3989,2.1061,Infinity,0.01192,0.3255,30000020,29981546,18474,0,26561,1.3052,2.1055,273.9726,0.01544,0.3400,29999990,29794762,205228,0,273334
6.9342,1.2533,2.1250,273.9726,0.01289,0.2581,90000000,89559949,440051,0,625731,1.1876,2.1246,Infinity,0.01038,0.1838,29999990,29744220,255770,0,380568,1.4247,2.1253,91.3242,0.01247,0.3601,30000020,29978429,21591,0,31119,1.3015,2.1236,Infinity,0.01636,0.3292,29999990,29837300,162690,0,214044
6.9534,1.2553,2.1447,54.7945,0.01229,0.2292,90000000,89441913,558087,0,808839,1.1922,2.1436,136.9863,0.01006,0.1816,29999990,29594429,405561,0,605318,1.3743,2.1431,68.4932,0.01198,0.3297,30000020,29974132,25888,0,37438,1.2947,2.1420,273.9726,0.01684,0.2918,29999990,29873352,126638,0,166083
6.9726,1.2388,2.1631,Infinity,0.01159,0.2282,90000000,89258959,741041,0,1085853,1.2094,2.1633,273.9726,0.01034,0.1724,29999990,29388198,611792,0,912559,1.3517,2.1621,Infinity,0.01225,0.2995,30000020,29969172,30848,0,44480,1.3569,2.1605,Infinity,0.01708,0.3563,29999990,29901589,98401,0,128814
6.9918,1.2236,2.1809,273.9726,0.01150,0.1502,90000000,89023902,976098,0,1431932,1.2546,2.1811,91.3242,0.01058,0.1768,29999990,29136346,863644,0,1280091,1.3717,2.1831,136.9863,0.01192,0.2668,30000020,29963329,36691,0,52772,1.3414,2.1804,Infinity,0.01713,0.3108,29999990,29924227,75763,0,99069
7.0110,1.2636,2.1992,Infinity,0.01217,0.1866,90000000,88789588,1210412,0,1767268,1.2721,2.2015,136.9863,0.01088,0.1528,29999990,28892715,1107275,0,1626141,1.3591,2.2023,68.4932,0.01240,0.2781,30000020,29955722,44298,0,63994,1.3428,2.1988,Infinity,0.01599,0.3363,29999990,29941151,58839,0,77133
7.0301,1.2791,2.2178,136.9863,0.01198,0.1723,90000000,88647089,1352911,0,1951661,1.3252,2.2204,273.9726,0.01182,0.2194,29999990,28746289,1253701,0,1814286,1.3472,2.2198,136.9863,0.01126,0.3082,30000020,29947217,52803,0,76628,1.3591,2.2170,Infinity,0.01592,0.3390,29999990,29953583,46407,0,60747
7.0493,1.2975,2.2405,136.9863,0.01298,0.2128,90000000,88644435,1355565,0,1915474,1.3172,2.2382,136.9863,0.01283,0.2217,29999990,28744771,1255219,0,1775122,1.3521,2.2374,136.9863,0.01213,0.2990,30000020,29936737,63283,0,91463,1.4208,2.2375,Infinity,0.01608,0.3581,29999990,29962927,37063,0,48889
7.0685,1.3602,2.2588,273.9726,0.01388,0.2794,90000000,88773270,1226730,0,1693040,1.3200,2.2572,136.9863,0.01357,0.1902,29999990,28877056,1122934,0,1546425,1.3936,2.2599,91.3242,0.01258,0.3443,30000020,29925836,74184,0,107407,1.3646,2.2593,136.9863,0.01569,0.3214,29999990,29970378,29612,0,39208
7.0877,1.3507,2.2762,273.9726,0.01476,0.2346,90000000,88972857,1027143,0,1384290,1.4007,2.2767,273.9726,0.01451,0.3363,29999990,29083445,916545,0,1227600,1.3948,2.2768,273.9726,0.01237,0.3494,30000020,29913404,86616,0,124678,1.4155,2.2788,Infinity,0.01625,0.3821,29999990,29976008,23982,0,32012
7.1068,1.4162,2.2977,273.9726,0.01514,0.3690,90000000,89183923,816077,0,1079946,1.4299,2.2962,Infinity,0.01501,0.3597,29999990,29303542,696448,0,910340,1.4226,2.2968,91.3242,0.01227,0.4013,30000020,29900438,99582,0,143091,1.4269,2.2940,Infinity,0.01592,0.3801,29999990,29979943,20047,0,26515
7.1260,1.4540,2.3145,273.9726,0.01638,0.4293,90000000,89366450,633550,0,828302,1.4513,2.3145,Infinity,0.01664,0.4704,29999990,29495732,504258,0,644700,1.4668,2.3153,Infinity,0.01176,0.4514,30000020,29887321,112699,0,161605,1.4700,2.3138,Infinity,0.01591,0.4363,29999990,29983397,16593,0,21997
7.1452,1.5059,2.3345,Infinity,0.01604,0.5283,90000000,89507157,492843,0,643189,1.4959,2.3291,273.9726,0.01690,0.5399,29999990,29648404,351586,0,442366,1.4858,2.3359,273.9726,0.01213,0.5239,30000020,29872909,127111,0,181847,1.5010,2.3355,Infinity,0.01655,0.4912,29999990,29985844,14146,0,18976
7.1644,1.5155,2.3525,Infinity,0.01635,0.5486,90000000,89606036,393964,0,518823,1.5109,2.3532,Infinity,0.01662,0.5517,29999990,29760484,239506,0,298160,1.5057,2.3515,54.7945,0.01316,0.6277,30000020,29857833,142187,0,203882,1.5334,2.3546,273.9726,0.01532,0.5936,29999990,29987719,12271,0,16781
7.1836,1.5528,2.3704,Infinity,0.01554,0.6544,90000000,89671583,328417,0,438574,1.5485,2.3634,Infinity,0.01763,0.7710,29999990,29840756,159234,0,196370,1.5357,2.3682,136.9863,0.01220,0.7150,30000020,29841626,158394,0,227410,1.5391,2.3677,136.9863,0.01506,0.5467,29999990,29989201,10789,0,14794
7.2027,1.5773,2.3906,Infinity,0.01439,0.7521,90000000,89710915,289085,0,390080,1.5891,2.3937,273.9726,0.01918,0.8464,29999990,29894900,105090,0,128193,1.5606,2.3907,136.9863,0.01176,0.8139,30000020,29826073,173947,0,248088,1.5650,2.3917,136.9863,0.01412,0.6317,29999990,29989942,10048,0,13799
7.2219,1.6095,2.4104,Infinity,0.01471,0.8792,90000000,89731935,268065,0,367198,1.6100,2.4114,273.9726,0.01808,1.0091,29999990,29931358,68632,0,83574,1.5915,2.4054,273.9726,0.01344,0.8881,30000020,29809833,190187,0,270688,1.6153,2.4106,273.9726,0.01348,0.7589,29999990,29990744,9246,0,12936
7.2411,1.6290,2.4298,273.9726,0.01382,0.9453,90000000,89740608,259392,0,359486,1.6566,2.4310,Infinity,0.01915,0.9958,29999990,29955427,44563,0,53860,1.6240,2.4269,91.3242,0.01225,0.9700,30000020,29793970,206050,0,293393,1.6367,2.4257,273.9726,0.01432,0.8800,29999990,29991211,8779,0,12233
7.2603,1.6449,2.4478,Infinity,0.01378,1.0306,90000000,89741595,258405,0,360850,1.6629,2.4511,Infinity,0.01930,1.0694,29999990,29971250,28740,0,34772,1.6514,2.4505,Infinity,0.01341,1.0301,30000020,29778984,221036,0,313771,1.6616,2.4454,91.3242,0.01383,0.9981,29999990,29991361,8629,0,12307
7.2795,1.6775,2.4635,Infinity,0.01364,1.1780,90000000,89737954,262046,0,367572,1.6724,2.4630,Infinity,0.01946,1.2442,29999990,29981174,18816,0,22789,1.6683,2.4643,Infinity,0.01400,1.1032,30000020,29765987,234033,0,331843,1.6815,2.4695,136.9863,0.01367,1.0308,29999990,29990793,9197,0,12940
7.2986,1.7017,2.4792,Infinity,0.01318,1.2241,90000000,89731746,268254,0,377258,1.6901,2.4843,273.9726,0.01867,1.2354,29999990,29988055,11935,0,14314,1.6868,1.8836,136.9863,0.01362,1.1691,30000020,29753410,246610,0,349151,1.6931,2.4873,68.4932,0.01322,1.1311,29999990,29990281,9709,0,13793
7.3178,1.7033,0.9200,273.9726,0.01277,1.2434,90000000,89725679,274321,0,386881,1.6847,2.5033,Infinity,0.01936,1.2436,29999990,29992187,7803,0,9582,1.7224,2.5023,136.9863,0.01319,1.2412,30000020,29744404,255616,0,361828,1.7389,2.5044,Infinity,0.01265,1.1756,29999990,29989088,10902,0,15471
7.3370,1.7420,2.5061,Infinity,0.01396,1.2482,90000000,89720274,279726,0,394478,1.7084,2.5232,Infinity,0.01978,1.2002,29999990,29994961,5029,0,6110,1.7219,2.5084,273.9726,0.01286,1.1686,30000020,29738215,261805,0,369750,1.7237,2.5226,34.2466,0.01199,1.2228,29999990,29987098,12892,0,18618
7.3562,1.7433,2.5418,273.9726,0.01325,1.2474,90000000,89714096,285904,0,402634,1.6906,2.5190,68.4932,0.01957,1.1258,29999990,29996634,3356,0,4220,1.7406,2.5394,273.9726,0.01375,1.2199,30000020,29732870,267150,0,376228,1.7577,2.5378,54.7945,0.01180,1.2530,29999990,29984592,15398,0,22186
7.3753,1.7534,2.5544,Infinity,0.01309,1.1599,90000000,89710032,289968,0,408043,1.7197,2.5345,91.3242,0.01815,1.1782,29999990,29997640,2350,0,2804,1.7569,2.5506,Infinity,0.01408,1.2261,30000020,29731061,268959,0,378101,1.7649,2.5601,91.3242,0.01222,1.1613,29999990,29981331,18659,0,27138
7.3945,1.7669,2.5767,Infinity,0.01388,1.1133,90000000,89706201,293799,0,412683,1.7382,2.5281,136.9863,0.01988,1.0733,29999990,29998290,1700,0,2032,1.7785,2.5770,273.9726,0.01280,1.1510,30000020,29731591,268429,0,376128,1.7673,0.9954,45.6621,0.01238,1.1382,29999990,29976320,23670,0,34523
7.4137,1.7965,2.5994,Infinity,0.01282,1.0552,90000000,89704105,295895,0,415382,1.7516,1.0155,136.9863,0.01749,1.0366,29999990,29998818,1172,0,1501,1.7925,2.5916,Infinity,0.01406,1.0997,30000020,29735722,264298,0,369836,1.7886,2.5978,34.2466,0.01184,1.0353,29999990,29969565,30425,0,44045
7.4329,1.7985,2.6005,Infinity,0.01350,1.0139,90000000,89701793,298207,0,418412,1.7742,1.0341,54.7945,0.01819,0.9633,29999990,29999004,986,0,1270,1.7925,2.0128,273.9726,0.01346,1.0073,30000020,29742429,257591,0,359393,1.7862,1.0342,54.7945,0.01179,0.8570,29999990,29960360,39630,0,57749
7.4521,1.8203,1.0537,136.9863,0.01341,0.9565,90000000,89698322,301678,0,424061,1.7890,1.0531,136.9863,0.01751,0.8500,29999990,29999138,852,0,1105,1.8134,1.0541,136.9863,0.01477,0.9580,30000020,29751321,248699,0,346291,1.8056,2.6315,39.1389,0.01136,0.7865,29999990,29947863,52127,0,76665
7.4712,1.8376,2.6448,273.9726,0.01339,0.8553,90000000,89694003,305997,0,428736,1.7950,1.0732,39.1389,0.01423,0.7085,29999990,29999282,708,0,940,1.8336,2.6361,Infinity,0.01397,0.8915,30000020,29763257,236763,0,327017,1.8235,1.0715,45.6621,0.01177,0.7535,29999990,29931464,68526,0,100779
7.4904,1.8443,2.0759,Infinity,0.01280,0.6874,90000000,89686050,313950,0,442000,1.8086,1.0892,54.7945,0.01520,0.5764,29999990,29999369,621,0,891,1.8532,1.0918,Infinity,0.01417,0.8415,30000020,29777538,222482,0,307815,1.8503,1.0921,91.3242,0.01176,0.6635,29999990,29909143,90847,0,133294
7.5096,1.8790,2.0624,Infinity,0.01341,0.6862,90000000,89671783,328217,0,463051,1.8558,1.1105,45.6621,0.01508,0.6685,29999990,29999392,598,0,834,1.8627,1.1114,Infinity,0.01443,0.7018,30000020,29791934,208086,0,286248,1.8664,1.1106,273.9726,0.01073,0.5487,29999990,29880457,119533,0,175969
7.5288,1.8868,1.1296,273.9726,0.01284,0.5632,90000000,89649900,350100,0,495648,1.8846,1.1297,45.6621,0.01320,0.5723,29999990,29999382,608,0,883,1.8909,1.1310,Infinity,0.01456,0.6517,30000020,29807637,192383,0,264186,1.8797,2.7072,91.3242,0.01090,0.4371,29999990,29842881,157109,0,230579
7.5479,1.9125,1.1491,136.9863,0.01288,0.4803,90000000,89621893,378107,0,537122,1.9108,1.1501,68.4932,0.01447,0.4993,29999990,29999385,605,0,872,1.8954,1.1487,Infinity,0.01399,0.5982,30000020,29824790,175230,0,240565,1.9019,1.1488,273.9726,0.01129,0.3840,29999990,29797718,202272,0,295685
7.5671,1.9360,1.1685,Infinity,0.01239,0.3850,90000000,89586143,413857,0,589829,1.9214,1.1683,54.7945,0.01307,0.3881,29999990,29999318,672,0,977,1.9403,1.1688,Infinity,0.01460,0.5872,30000020,29840456,159564,0,218094,1.9440,1.1688,91.3242,0.01159,0.3843,29999990,29746369,253621,0,370758
7.5863,1.9598,1.1885,136.9863,0.01316,0.3356,90000000,89547209,452791,0,645118,1.9344,1.1879,68.4932,0.01365,0.2461,29999990,29999207,783,0,1168,1.9525,1.1862,Infinity,0.01446,0.5194,30000020,29855122,144898,0,197526,1.9679,2.7697,273.9726,0.01185,0.2965,29999990,29692880,307110,0,446424
7.6055,1.9954,1.2065,273.9726,0.01348,0.3029,90000000,89511287,488713,0,697635,1.9661,1.2042,39.1389,0.01198,0.1895,29999990,29999160,830,0,1226,1.9864,1.2072,Infinity,0.01418,0.4713,30000020,29870141,129879,0,177910,1.9920,1.2060,136.9863,0.01200,0.2493,29999990,29641986,358004,0,518499
7.6247,2.0264,1.2252,Infinity,0.01239,0.2559,90000000,89483140,516860,0,732219,2.0260,1.2254,Infinity,0.01369,0.2176,29999990,29999004,986,0,1396,2.0140,1.2260,Infinity,0.01471,0.4486,30000020,29883510,116510,0,158694,2.0324,1.2254,Infinity,0.01253,0.2237,29999990,29600626,399364,0,572129
7.6438,2.0552,1.2449,273.9726,0.01317,0.2393,90000000,89475325,524675,0,740709,2.0411,1.2418,136.9863,0.01350,0.1097,29999990,29998889,1101,0,1565,2.0555,1.2446,Infinity,0.01495,0.4361,30000020,29896173,103847,0,141987,2.0513,1.2427,273.9726,0.01264,0.1994,29999990,29580263,419727,0,597157
7.6630,2.0917,1.2622,273.9726,0.01379,0.2257,90000000,89487446,512554,0,717161,2.0868,1.2639,68.4932,0.01303,0.1918,29999990,29998725,1265,0,1859,2.0927,1.2642,Infinity,0.01505,0.4539,30000020,29907462,92558,0,125481,2.0939,1.2645,Infinity,0.01385,0.2170,29999990,29581259,418731,0,589821
7.6822,2.1313,1.2806,273.9726,0.01399,0.1984,90000000,89521767,478233,0,662220,2.1265,1.2832,136.9863,0.01355,0.2157,29999990,29998646,1344,0,1904,2.1206,2.8397,Infinity,0.01485,0.4553,30000020,29918991,81029,0,110516,2.1187,1.2819,273.9726,0.01301,0.1423,29999990,29604130,395860,0,549800
7.7014,2.1643,1.3032,Infinity,0.01379,0.2114,90000000,89571507,428493,0,586391,2.1653,1.3019,68.4932,0.01379,0.1870,29999990,29998624,1366,0,1952,2.1455,1.3014,Infinity,0.01554,0.4187,30000020,29928695,71325,0,96571,2.1555,1.2969,273.9726,0.01423,0.1338,29999990,29644188,355802,0,487868
7.7205,2.2038,1.3219,Infinity,0.01510,0.1928,90000000,89630293,369707,0,501402,2.1777,1.3120,45.6621,0.01369,0.1497,29999990,29998587,1403,0,1932,2.1877,1.3188,Infinity,0.01454,0.4463,30000020,29938037,61983,0,84271,2.2015,1.3212,Infinity,0.01427,0.1669,29999990,29693669,306321,0,415199
7.7397,2.2301,1.3389,Infinity,0.01515,0.1785,90000000,89690218,309782,0,415284,2.2313,1.3394,Infinity,0.01390,0.1741,29999990,29998419,1571,0,2139,2.2060,1.3387,Infinity,0.01614,0.3560,30000020,29946042,53978,0,72802,2.2199,1.3351,273.9726,0.01541,0.1384,29999990,29745757,254233,0,340343
7.7589,2.2734,1.3592,Infinity,0.01541,0.1775,90000000,89748950,251050,0,333189,2.2444,1.3442,91.3242,0.01367,0.1000,29999990,29998439,1551,0,2229,2.2593,1.3584,273.9726,0.01474,0.4787,30000020,29953131,46889,0,63250,2.2695,1.3573,Infinity,0.01571,0.1726,29999990,29797380,202610,0,267710
7.7781,2.3115,1.3740,Infinity,0.01573,0.1993,90000000,89800764,199236,0,262709,2.3025,1.3788,136.9863,0.01403,0.1865,29999990,29998662,1328,0,1842,2.2726,1.3777,Infinity,0.01410,0.4812,30000020,29958642,41378,0,55865,2.2936,1.3766,136.9863,0.01583,0.1484,29999990,29843460,156530,0,205002
7.7973,2.3444,1.3965,Infinity,0.01612,0.2631,90000000,89844903,155097,0,203796,2.3266,1.3964,54.7945,0.01436,0.2265,29999990,29998665,1325,0,1815,2.3120,1.3976,273.9726,0.01531,0.5384,30000020,29963914,36106,0,49052,2.3340,1.3985,Infinity,0.01634,0.1578,29999990,29882324,117666,0,152929
7.8164,2.3766,1.4125,Infinity,0.01676,0.2550,90000000,89881330,118670,0,154620,2.3508,1.4168,30.4414,0.01496,0.2976,29999990,29998785,1205,0,1660,2.3527,1.4162,Infinity,0.01542,0.5052,30000020,29968612,31408,0,42767,2.3825,1.4169,Infinity,0.01757,0.1604,29999990,29913933,86057,0,110193
7.8356,2.4088,1.4329,Infinity,0.01692,0.2779,90000000,89909958,90042,0,116910,2.4074,1.4276,45.6621,0.01462,0.3901,29999990,29998910,1080,0,1502,2.3717,1.4359,273.9726,0.01587,0.5533,30000020,29972614,27406,0,37155,2.4165,1.4339,Infinity,0.01610,0.1720,29999990,29938434,61556,0,78253
7.8548,2.4492,1.4516,Infinity,0.01719,0.3284,90000000,89932530,67470,0,87699,2.4288,1.4330,27.3973,0.01353,0.3934,29999990,29999058,932,0,1297,2.4041,1.4535,Infinity,0.01582,0.5738,30000020,29975811,24209,0,32863,2.4383,1.4519,273.9726,0.01738,0.1641,29999990,29957661,42329,0,53539
7.8740,2.4702,1.4699,136.9863,0.01727,0.3746,90000000,89948578,51422,0,66375,2.4715,1.3875,39.1389,0.01367,0.4079,29999990,29999135,855,0,1186,2.4428,1.4728,136.9863,0.01529,0.6354,30000020,29978352,21668,0,29373,2.4922,1.4647,Infinity,0.01719,0.1607,29999990,29971091,28899,0,35816
7.8932,2.5081,1.4895,Infinity,0.01663,0.3661,90000000,89961013,38987,0,50690,2.5094,1.4652,24.9066,0.01470,0.4851,29999990,29999124,866,0,1229,2.4556,1.4795,136.9863,0.01509,0.6127,30000020,29981119,18901,0,25656,2.5224,1.4838,Infinity,0.01871,0.1917,29999990,29980770,19220,0,23805
7.9123,2.5342,1.5089,Infinity,0.01511,0.4926,90000000,89969414,30586,0,40076,2.4817,1.4071,9.4473,0.01243,0.5002,29999990,29999074,916,0,1289,2.4774,1.5125,91.3242,0.01358,0.6965,30000020,29983503,16517,0,22695,2.5656,1.5086,Infinity,0.01857,0.2329,29999990,29986837,13153,0,16092
7.9315,2.5697,1.5238,Infinity,0.01689,0.5569,90000000,89975462,24538,0,32129,2.5442,1.3438,18.2648,0.01412,0.5201,29999990,29999125,865,0,1188,2.5284,1.5293,273.9726,0.01534,0.7094,30000020,29985252,14768,0,20057,2.5962,1.5235,91.3242,0.01743,0.2068,29999990,29991085,8905,0,10884
7.9507,2.6029,1.5507,273.9726,0.01682,0.6182,90000000,89979952,20048,0,26289,2.5646,1.5473,10.5374,0.01435,0.6779,29999990,29999190,800,0,1117,2.5466,1.5499,136.9863,0.01422,0.7593,30000020,29986580,13440,0,18109,2.6264,1.5504,91.3242,0.01911,0.1862,29999990,29994182,5808,0,7063
7.9699,2.6095,1.5643,273.9726,0.01594,0.7064,90000000,89983565,16435,0,22036,2.5949,1.3820,8.5616,0.01298,0.6499,29999990,29999171,819,0,1190,2.5699,1.5672,136.9863,0.01564,0.7414,30000020,29988250,11770,0,16098,2.6602,1.5454,91.3242,0.01841,0.2381,29999990,29996144,3846,0,4748
7.9890,2.6383,1.5858,Infinity,0.01545,0.7132,90000000,89986107,13893,0,18370,2.6220,1.4013,8.8378,0.01369,0.7149,29999990,29999259,731,0,1061,2.5817,1.5891,273.9726,0.01508,0.8009,30000020,29989416,10604,0,14301,2.7031,1.5759,68.4932,0.01980,0.2376,29999990,29997432,2558,0,3008
8.0082,2.6448,1.6027,Infinity,0.01536,0.8127,90000000,89987935,12065,0,16181,2.6308,1.4202,7.2098,0.01391,0.7148,29999990,29999351,639,0,897,2.5902,1.5982,136.9863,0.01448,0.7981,30000020,29990323,9697,0,13256,2.7294,1.5986,68.4932,0.01899,0.2977,29999990,29998261,1729,0,2028
8.0274,2.6903,1.6238,273.9726,0.01594,0.7946,90000000,89989568,10432,0,14155,2.6725,1.4394,8.3022,0.01342,0.7582,29999990,29999287,703,0,934,2.6187,1.6252,54.7945,0.01436,0.8200,30000020,29991416,8604,0,11826,2.7689,1.6050,68.4932,0.02010,0.3207,29999990,29998865,1125,0,1395
8.0466,2.6577,1.6478,91.3242,0.01584,0.8174,90000000,89990811,9189,0,12508,2.6841,1.4582,7.6104,0.01254,0.8173,29999990,29999328,662,0,940,2.6481,1.6457,136.9863,0.01574,0.8668,30000020,29992263,7757,0,10580,2.7851,1.6115,24.9066,0.01811,0.4928,29999990,29999220,770,0,988
8.0658,2.7074,1.6672,273.9726,0.01427,0.8915,90000000,89991475,8525,0,11640,2.7132,1.4779,6.5232,0.01353,0.8624,29999990,29999223,767,0,1037,2.6428,1.6677,273.9726,0.01511,0.8573,30000020,29992855,7165,0,9848,2.8092,1.6168,24.9066,0.01924,0.5272,29999990,29999397,593,0,755
8.0849,2.6837,1.6858,91.3242,0.01456,0.9063,90000000,89992036,7964,0,10885,2.7147,1.4972,5.4795,0.01293,0.9188,29999990,29999089,901,0,1242,2.6648,1.6834,68.4932,0.01420,0.8711,30000020,29993339,6681,0,9144,2.8134,1.5976,14.4196,0.01790,0.6137,29999990,29999608,382,0,499
8.1041,2.7125,1.6979,91.3242,0.01393,0.8672,90000000,89992907,7093,0,9846,2.7145,1.5158,4.8924,0.01366,0.9073,29999990,29999127,863,0,1254,2.6354,1.7016,45.6621,0.01340,0.8625,30000020,29994076,5944,0,8221,2.8073,1.5162,13.0463,0.01899,0.7660,29999990,29999704,286,0,371
8.1233,2.7323,1.6400,136.9863,0.01466,0.9187,90000000,89993488,6512,0,8862,2.7054,1.5355,3.9139,0.01398,0.9772,29999990,29999145,845,0,1189,2.6205,1.6406,45.6621,0.01493,0.7800,30000020,29994584,5436,0,7352,2.8296,1.5350,9.7847,0.01781,0.8151,29999990,29999759,231,0,321
8.1425,2.6975,1.7428,34.2466,0.01433,0.8707,90000000,89993858,6142,0,8421,2.6638,1.5546,4.0290,0.01398,0.9915,29999990,29999140,850,0,1188,2.6257,1.7146,91.3242,0.01343,0.7773,30000020,29994859,5161,0,7036,2.8441,1.5542,6.0883,0.01444,0.7155,29999990,29999859,131,0,197
8.1616,2.6999,1.6777,39.1389,0.01392,0.8161,90000000,89993965,6035,0,8193,2.6691,1.5737,3.4247,0.01370,0.9943,29999990,29999103,887,0,1233,2.6639,1.6777,91.3242,0.01315,0.7797,30000020,29994969,5051,0,6870,2.8429,1.5736,5.9559,0.01567,0.7722,29999990,29999893,97,0,90
8.1808,2.7104,1.6961,45.6621,0.01385,0.8414,90000000,89994712,5288,0,7379,2.6580,1.5930,3.4247,0.01276,1.0543,29999990,29999156,834,0,1164,2.6600,1.6985,91.3242,0.01462,0.7385,30000020,29995639,4381,0,6101,2.8533,1.5911,4.2808,0.01418,0.7709,29999990,29999917,73,0,114
8.2000,2.7338,1.7157,54.7945,0.01432,0.8151,90000000,89994898,5102,0,6973,2.6845,1.6124,5.1693,0.01445,1.0495,29999990,29999239,751,0,987,2.6878,1.7136,34.2466,0.01416,0.7309,30000020,29995754,4266,0,5874,2.7928,1.6115,3.1491,0.01617,0.7224,29999990,29999905,85,0,112
8.2192,2.7473,1.7362,27.3973,0.01446,0.8179,90000000,89995143,4857,0,6664,2.7158,1.6311,5.0736,0.01588,1.0196,29999990,29999311,679,0,916,2.6677,1.7347,39.1389,0.01383,0.6861,30000020,29995913,4107,0,5649,2.6710,1.6310,2.2095,0.01675,0.6546,29999990,29999919,71,0,99
8.2384,2.7273,1.7539,54.7945,0.01408,0.7597,90000000,89995267,4733,0,6466,2.6465,1.6507,3.6049,0.01489,1.0000,29999990,29999300,690,0,946,2.6891,1.7545,30.4414,0.01454,0.6908,30000020,29996030,3990,0,5444,2.7356,1.6505,2.4462,0.01685,0.8074,29999990,29999937,53,0,76
8.2575,2.7202,1.7745,39.1389,0.01385,0.6993,90000000,89995348,4652,0,6353,2.6433,1.6693,5.0736,0.01431,0.9731,29999990,29999350,640,0,905,2.6736,1.7711,45.6621,0.01391,0.5981,30000020,29996072,3948,0,5373,2.5527,1.6685,1.9569,0.02091,0.7422,29999990,29999926,64,0,75
8.2767,2.7559,1.7922,45.6621,0.01488,0.6915,90000000,89995546,4454,0,6035,2.7055,1.6885,5.0736,0.01514,1.0284,29999990,29999431,559,0,732,2.6723,1.7930,27.3973,0.01492,0.5795,30000020,29996187,3833,0,5212,2.6124,1.6884,1.8144,0.01568,0.8713,29999990,29999928,62,0,91
8.2959,2.7437,1.8129,24.9066,0.01374,0.6450,90000000,89995854,4146,0,5870,2.7068,1.7081,6.3715,0.01391,0.9575,29999990,29999513,477,0,669,2.6798,1.8136,21.0748,0.01403,0.5420,30000020,29996405,3615,0,5117,2.5569,1.7006,1.5137,0.01596,0.6957,29999990,29999936,54,0,84
8.3151,2.7322,1.8283,39.1389,0.01400,0.5820,90000000,89996290,3710,0,5222,2.6614,1.7272,4.8924,0.01396,0.9394,29999990,29999597,393,0,522,2.6844,1.8301,13.0463,0.01410,0.5190,30000020,29996756,3264,0,4628,2.6843,1.7246,2.2831,0.01322,0.8405,29999990,29999937,53,0,72
8.3342,2.7507,1.8510,39.1389,0.01305,0.5751,90000000,89996376,3624,0,5090,2.7248,1.7462,3.9139,0.01522,0.9886,29999990,29999669,321,0,442,2.6753,1.8521,14.4196,0.01454,0.4552,30000020,29996778,3242,0,4554,2.3319,1.8522,1.6706,0.01411,0.6236,29999990,29999929,61,0,94
8.3534,2.7570,1.8710,19.5695,0.01357,0.5666,90000000,89996319,3681,0,5183,2.7917,1.7653,3.8588,0.01552,1.0218,29999990,29999675,315,0,414,2.6865,1.8708,16.1160,0.01491,0.4589,30000020,29996716,3304,0,4686,2.5736,1.8683,2.0599,0.01324,0.7339,29999990,29999928,62,0,83
8.3726,2.7424,1.8853,22.8311,0.01401,0.4697,90000000,89996426,3574,0,4967,2.7457,1.7845,3.2232,0.01690,0.9650,29999990,29999733,257,0,356,2.6806,1.8838,16.1160,0.01294,0.4005,30000020,29996782,3238,0,4496,2.4379,1.8890,1.9853,0.01212,0.5588,29999990,29999911,79,0,115
8.3918,2.7132,1.9041,30.4414,0.01373,0.4083,90000000,89996477,3523,0,4879,2.7548,1.8042,3.5581,0.01616,0.9551,29999990,29999781,209,0,277,2.7087,1.9079,16.1160,0.01354,0.3988,30000020,29996797,3223,0,4480,2.5996,1.9098,2.0145,0.01245,0.7843,29999990,29999899,91,0,122
8.4110,2.7621,1.9221,22.8311,0.01272,0.3979,90000000,89996474,3526,0,4940,2.6751,1.8226,3.4680,0.01623,0.8424,29999990,29999800,190,0,266,2.7238,1.9230,19.5695,0.01326,0.3480,30000020,29996775,3245,0,4536,2.5268,1.9277,1.9294,0.01007,0.5623,29999990,29999899,91,0,138
8.4301,2.7676,1.9452,18.2648,0.01380,0.3570,90000000,89996399,3601,0,4867,2.7692,1.8421,3.3009,0.01613,0.9181,29999990,29999853,137,0,174,2.7407,1.9467,21.0748,0.01386,0.3180,30000020,29996667,3353,0,4520,2.4714,1.9477,2.6860,0.01133,0.4060,29999990,29999879,111,0,173
8.4493,2.7516,1.9564,21.0748,0.01339,0.3093,90000000,89996401,3599,0,5001,2.7953,1.8610,2.8539,0.01714,0.9431,29999990,29999888,102,0,137,2.7654,1.9617,27.3973,0.01413,0.2977,30000020,29996643,3377,0,4700,2.1521,1.9620,1.6504,0.01266,0.2691,29999990,29999870,120,0,164
