date	country	cases
2050-04-02	north	330271
2050-04-02	south	9265
2050-04-02	tropics	13990
2050-04-09	north	273778
2050-04-09	south	10241
2050-04-09	tropics	15147
2050-04-16	north	218496
2050-04-16	south	11584
2050-04-16	tropics	16547
2050-04-23	north	169492
2050-04-23	south	14016
2050-04-23	tropics	17567
2050-04-30	north	126849
2050-04-30	south	16573
2050-04-30	tropics	18978
2050-05-07	north	92350
2050-05-07	south	19672
2050-05-07	tropics	20248
2050-05-14	north	67101
2050-05-14	south	24101
2050-05-14	tropics	21157
2050-05-21	north	47571
2050-05-21	south	31185
2050-05-21	tropics	22513
2050-05-28	north	33285
2050-05-28	south	38589
2050-05-28	tropics	23732
2050-06-04	north	22875
2050-06-04	south	49863
2050-06-04	tropics	25877
2050-06-11	north	15931
2050-06-11	south	64088
2050-06-11	tropics	27521
2050-06-18	north	10818
2050-06-18	south	82871
2050-06-18	tropics	28880
2050-06-25	north	7359
2050-06-25	south	108390
2050-06-25	tropics	30646
2050-07-02	north	5396
2050-07-02	south	139017
2050-07-02	tropics	31883
2050-07-09	north	3706
2050-07-09	south	179369
2050-07-09	tropics	33871
2050-07-16	north	2645
2050-07-16	south	225536
2050-07-16	tropics	35791
2050-07-23	north	2012
2050-07-23	south	277631
2050-07-23	tropics	38384
2050-07-30	north	1884
2050-07-30	south	331842
2050-07-30	tropics	39874
2050-08-06	north	1762
2050-08-06	south	381374
2050-08-06	tropics	42150
2050-08-13	north	1538
2050-08-13	south	421380
2050-08-13	tropics	44720
2050-08-20	north	1530
2050-08-20	south	444174
2050-08-20	tropics	47571
2050-08-27	north	1635
2050-08-27	south	446304
2050-08-27	tropics	50669
2050-09-03	north	1710
2050-09-03	south	427423
2050-09-03	tropics	52983
2050-09-10	north	1722
2050-09-10	south	391423
2050-09-10	tropics	55040
2050-09-17	north	1601
2050-09-17	south	345549
2050-09-17	tropics	57842
2050-09-24	north	1752
2050-09-24	south	290842
2050-09-24	tropics	60475
2050-10-01	north	1790
2050-10-01	south	236876
2050-10-01	tropics	62954
2050-10-08	north	1670
2050-10-08	south	187429
2050-10-08	tropics	64445
2050-10-15	north	1735
2050-10-15	south	144497
2050-10-15	tropics	65718
2050-10-22	north	1671
2050-10-22	south	108762
2050-10-22	tropics	66768
2050-10-29	north	1570
2050-10-29	south	79385
2050-10-29	tropics	67754
2050-11-05	north	1574
2050-11-05	south	57231
2050-11-05	tropics	68973
2050-11-12	north	1534
2050-11-12	south	40145
2050-11-12	tropics	69988
2050-11-19	north	1482
2050-11-19	south	27458
2050-11-19	tropics	71511
2050-11-26	north	1622
2050-11-26	south	18174
2050-11-26	tropics	71365
2050-12-03	north	1674
2050-12-03	south	12471
2050-12-03	tropics	71652
2050-12-10	north	1898
2050-12-10	south	8623
2050-12-10	tropics	71276
2050-12-17	north	1969
2050-12-17	south	5944
2050-12-17	tropics	71201
2050-12-24	north	2172
2050-12-24	south	4000
2050-12-24	tropics	71316
2050-12-31	north	2215
2050-12-31	south	2856
2050-12-31	tropics	71552
2051-01-07	north	2257
2051-01-07	south	1928
2051-01-07	tropics	71302
2051-01-14	north	2397
2051-01-14	south	1397
2051-01-14	tropics	71268
2051-01-21	north	2473
2051-01-21	south	963
2051-01-21	tropics	70188
2051-01-28	north	2769
2051-01-28	south	741
2051-01-28	tropics	69163
2051-02-04	north	2798
2051-02-04	south	569
2051-02-04	tropics	68432
2051-02-11	north	2880
2051-02-11	south	517
2051-02-11	tropics	67642
2051-02-18	north	3041
2051-02-18	south	386
2051-02-18	tropics	66635
2051-02-25	north	2965
2051-02-25	south	449
2051-02-25	tropics	66676
2051-03-04	north	2798
2051-03-04	south	379
2051-03-04	tropics	65890
2051-03-11	north	2664
2051-03-11	south	336
2051-03-11	tropics	66571
2051-03-18	north	2587
2051-03-18	south	366
2051-03-18	tropics	66354
2051-03-25	north	2435
2051-03-25	south	321
2051-03-25	tropics	65747
2051-04-01	north	2297
2051-04-01	south	351
2051-04-01	tropics	65936
