date	country	cases
2043-04-02	north	1005
2043-04-02	south	11
2043-04-02	tropics	206
2043-04-09	north	842
2043-04-09	south	11
2043-04-09	tropics	203
2043-04-16	north	684
2043-04-16	south	12
2043-04-16	tropics	201
2043-04-23	north	547
2043-04-23	south	13
2043-04-23	tropics	195
2043-04-30	north	423
2043-04-30	south	14
2043-04-30	tropics	189
2043-05-07	north	320
2043-05-07	south	16
2043-05-07	tropics	192
2043-05-14	north	240
2043-05-14	south	18
2043-05-14	tropics	187
2043-05-21	north	177
2043-05-21	south	21
2043-05-21	tropics	187
2043-05-28	north	128
2043-05-28	south	23
2043-05-28	tropics	181
2043-06-04	north	92
2043-06-04	south	29
2043-06-04	tropics	177
2043-06-11	north	66
2043-06-11	south	33
2043-06-11	tropics	170
2043-06-18	north	46
2043-06-18	south	40
2043-06-18	tropics	164
2043-06-25	north	32
2043-06-25	south	48
2043-06-25	tropics	156
2043-07-02	north	22
2043-07-02	south	58
2043-07-02	tropics	150
2043-07-09	north	16
2043-07-09	south	69
2043-07-09	tropics	146
2043-07-16	north	12
2043-07-16	south	84
2043-07-16	tropics	142
2043-07-23	north	9
2043-07-23	south	102
2043-07-23	tropics	137
2043-07-30	north	7
2043-07-30	south	122
2043-07-30	tropics	133
2043-08-06	north	5
2043-08-06	south	145
2043-08-06	tropics	129
2043-08-13	north	4
2043-08-13	south	170
2043-08-13	tropics	123
2043-08-20	north	3
2043-08-20	south	199
2043-08-20	tropics	120
2043-08-27	north	3
2043-08-27	south	237
2043-08-27	tropics	114
2043-09-03	north	3
2043-09-03	south	277
2043-09-03	tropics	110
2043-09-10	north	3
2043-09-10	south	324
2043-09-10	tropics	108
2043-09-17	north	3
2043-09-17	south	375
2043-09-17	tropics	105
2043-09-24	north	4
2043-09-24	south	429
2043-09-24	tropics	102
2043-10-01	north	4
2043-10-01	south	482
2043-10-01	tropics	100
2043-10-08	north	5
2043-10-08	south	535
2043-10-08	tropics	98
2043-10-15	north	7
2043-10-15	south	584
2043-10-15	tropics	95
2043-10-22	north	9
2043-10-22	south	617
2043-10-22	tropics	94
2043-10-29	north	12
2043-10-29	south	638
2043-10-29	tropics	94
2043-11-05	north	18
2043-11-05	south	643
2043-11-05	tropics	97
2043-11-12	north	25
2043-11-12	south	640
2043-11-12	tropics	98
2043-11-19	north	34
2043-11-19	south	616
2043-11-19	tropics	104
2043-11-26	north	47
2043-11-26	south	583
2043-11-26	tropics	111
2043-12-03	north	67
2043-12-03	south	537
2043-12-03	tropics	122
2043-12-10	north	96
2043-12-10	south	484
2043-12-10	tropics	135
2043-12-17	north	140
2043-12-17	south	432
2043-12-17	tropics	153
2043-12-24	north	203
2043-12-24	south	382
2043-12-24	tropics	174
2043-12-31	north	297
2043-12-31	south	338
2043-12-31	tropics	201
2044-01-07	north	426
2044-01-07	south	296
2044-01-07	tropics	234
2044-01-14	north	611
2044-01-14	south	261
2044-01-14	tropics	276
2044-01-21	north	856
2044-01-21	south	230
2044-01-21	tropics	330
2044-01-28	north	1165
2044-01-28	south	204
2044-01-28	tropics	397
2044-02-04	north	1529
2044-02-04	south	188
2044-02-04	tropics	472
2044-02-11	north	1908
2044-02-11	south	176
2044-02-11	tropics	569
2044-02-18	north	2234
2044-02-18	south	165
2044-02-18	tropics	678
2044-02-25	north	2466
2044-02-25	south	159
2044-02-25	tropics	796
2044-03-03	north	2539
2044-03-03	south	156
2044-03-03	tropics	935
2044-03-10	north	2448
2044-03-10	south	159
2044-03-10	tropics	1066
2044-03-17	north	2206
2044-03-17	south	162
2044-03-17	tropics	1198
2044-03-24	north	1884
2044-03-24	south	171
2044-03-24	tropics	1318
2044-03-31	north	1518
2044-03-31	south	184
2044-03-31	tropics	1410
