pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	5316458.5				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	9663172.0	1057.5980224609375		9662114.0	True	0.0003032376116607338	0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	89411424.0	697.6268310546875		89410728.0	True	0.008286206051707268	0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	81621856.0				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	7875241.0				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	153277.8125				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	77778192.0	757.0945434570312		77777432.0	True	0.017337670549750328	0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	9354886.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	147746240.0				False		0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	81074.0625	1201.626220703125		79872.4375	True	0.0076965456828475	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	519041.78125				False		0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	1528892.75				False		0.01	100	50000
2035-10-01	FGA	north	InferFullRank	50000		500	50000	3891431.0	2466.8564453125		3888964.25	True	0.03897715359926224	0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	5010408.0	582.6585693359375		5009825.5	True	0.007564991246908903	0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	75427216.0				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	974237.625				False		0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	9357551.0				False		0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	5395542.0				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	42510568.0				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	35537552.0	598.5009765625		35536952.0	True	0.003058734582737088	0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	6432239.0				False		0.01	100	50000
