pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2028-04-01	FGA	north	InferFullRank	50000		500	50000	19817112.0				False		0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	15293084.0	1211.431396484375		15291873.0	True	0.00021548275253735483	0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	146026208.0				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	126010368.0				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	23700576.0				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	1477498.5				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	37408.40625	757.71923828125		36650.6875	True	0.09301760792732239	0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	88372176.0				False		0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	64211.078125				False		0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	68730144.0	1625.177001953125		68728520.0	True	0.007383318617939949	0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	1834904.5				False		0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	15067956.0				False		0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	137911392.0				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	942773.625				False		0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	33501862.0				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	1204798.25				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	391558.3125				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	12258569.0	747.1903076171875		12257822.0	True	0.014865100383758545	0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	1565679.0				False		0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	68320048.0	1994.4176025390625		68318056.0	True	0.004783818032592535	0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	12179818.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	16047082.0	1393.27001953125		16045689.0	True	0.0008333051227964461	0.01	100	50000
