date	country	cases
2042-10-02	north	24
2042-10-02	south	31
2042-10-02	tropics	203
2042-10-09	north	29
2042-10-09	south	32
2042-10-09	tropics	244
2042-10-16	north	35
2042-10-16	south	32
2042-10-16	tropics	295
2042-10-23	north	43
2042-10-23	south	31
2042-10-23	tropics	353
2042-10-30	north	56
2042-10-30	south	29
2042-10-30	tropics	428
2042-11-06	north	72
2042-11-06	south	26
2042-11-06	tropics	511
2042-11-13	north	99
2042-11-13	south	25
2042-11-13	tropics	605
2042-11-20	north	136
2042-11-20	south	23
2042-11-20	tropics	722
2042-11-27	north	189
2042-11-27	south	21
2042-11-27	tropics	850
2042-12-04	north	271
2042-12-04	south	20
2042-12-04	tropics	988
2042-12-11	north	384
2042-12-11	south	19
2042-12-11	tropics	1138
2042-12-18	north	560
2042-12-18	south	19
2042-12-18	tropics	1287
2042-12-25	north	796
2042-12-25	south	18
2042-12-25	tropics	1439
2043-01-01	north	1116
2043-01-01	south	18
2043-01-01	tropics	1573
2043-01-08	north	1546
2043-01-08	south	18
2043-01-08	tropics	1692
2043-01-15	north	2064
2043-01-15	south	20
2043-01-15	tropics	1772
2043-01-22	north	2607
2043-01-22	south	23
2043-01-22	tropics	1804
2043-01-29	north	3107
2043-01-29	south	27
2043-01-29	tropics	1800
2043-02-05	north	3427
2043-02-05	south	32
2043-02-05	tropics	1750
2043-02-12	north	3503
2043-02-12	south	38
2043-02-12	tropics	1667
2043-02-19	north	3309
2043-02-19	south	44
2043-02-19	tropics	1550
2043-02-26	north	2917
2043-02-26	south	52
2043-02-26	tropics	1415
2043-03-05	north	2418
2043-03-05	south	58
2043-03-05	tropics	1273
2043-03-12	north	1905
2043-03-12	south	65
2043-03-12	tropics	1134
2043-03-19	north	1451
2043-03-19	south	75
2043-03-19	tropics	990
2043-03-26	north	1060
2043-03-26	south	86
2043-03-26	tropics	854
2043-04-02	north	756
2043-04-02	south	103
2043-04-02	tropics	734
2043-04-09	north	528
2043-04-09	south	127
2043-04-09	tropics	621
2043-04-16	north	361
2043-04-16	south	159
2043-04-16	tropics	526
2043-04-23	north	241
2043-04-23	south	205
2043-04-23	tropics	442
2043-04-30	north	161
2043-04-30	south	273
2043-04-30	tropics	369
2043-05-07	north	106
2043-05-07	south	373
2043-05-07	tropics	308
2043-05-14	north	68
2043-05-14	south	513
2043-05-14	tropics	258
2043-05-21	north	43
2043-05-21	south	713
2043-05-21	tropics	215
2043-05-28	north	28
2043-05-28	south	998
2043-05-28	tropics	180
2043-06-04	north	18
2043-06-04	south	1388
2043-06-04	tropics	152
2043-06-11	north	13
2043-06-11	south	1889
2043-06-11	tropics	129
2043-06-18	north	9
2043-06-18	south	2498
2043-06-18	tropics	110
2043-06-25	north	8
2043-06-25	south	3130
2043-06-25	tropics	96
2043-07-02	north	8
2043-07-02	south	3696
2043-07-02	tropics	84
2043-07-09	north	8
2043-07-09	south	4008
2043-07-09	tropics	75
2043-07-16	north	8
2043-07-16	south	4007
2043-07-16	tropics	69
2043-07-23	north	8
2043-07-23	south	3716
2043-07-23	tropics	62
2043-07-30	north	8
2043-07-30	south	3220
2043-07-30	tropics	55
2043-08-06	north	7
2043-08-06	south	2617
2043-08-06	tropics	51
2043-08-13	north	7
2043-08-13	south	2032
2043-08-13	tropics	47
2043-08-20	north	6
2043-08-20	south	1524
2043-08-20	tropics	43
2043-08-27	north	5
2043-08-27	south	1107
2043-08-27	tropics	40
2043-09-03	north	4
2043-09-03	south	784
2043-09-03	tropics	36
2043-09-10	north	4
2043-09-10	south	550
2043-09-10	tropics	32
2043-09-17	north	3
2043-09-17	south	382
2043-09-17	tropics	30
2043-09-24	north	3
2043-09-24	south	260
2043-09-24	tropics	27
2043-10-01	north	2
2043-10-01	south	174
2043-10-01	tropics	25
