variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
0	2025-04-01	FGA	north	0.04215322574642031	0.0022969965939634456	0.7687705950985191	0.05483199541602955	-0.7993011310666917	-3.4326513757865316	11	2205.0	2205.29927414899	0.6839039802329859	0.6828962675350322	0.8630573248407644	0.8600191043425067	False
1	2025-04-01	FGA	north	0.3506361271928491	0.12462641317451072	7.2032465880268735	0.04867751268930195	-0.7584911026683785	-238.56722824136497	11	737.0	736.7871990285483	0.2775187393008953	0.2777684955023314	0.5377358490566038	0.4866555811193033	False
2	2025-04-01	FGA	north	0.04682465112653654	0.0026533798814775814	1.2378678884170637	0.037826856617481246	-0.9611713074848532	-7.742396111215022	4	55.0	54.649409683726894	0.05273041338467166	0.04507662942366689	0.07236842105263158	0.04950064534253121	False
0	2025-10-01	FGA	north	0.12001964193088269	0.015317378079682418	2.1023359678182905	0.05708870692795769	-0.9177497716376369	-30.563927319367554	15	2298.0	2298.1048729415024	0.6292782627528669	0.6255038859386393	0.8630573248407644	0.8225253629759709	False
1	2025-10-01	FGA	north	0.27326281476118935	0.0759813509425281	5.44817877760729	0.05015672684683814	-0.7146435175442355	-86.85680749943528	15	827.0	826.8255871325368	0.3304317315719793	0.3196935707152553	0.5416666666666666	0.5245176387881781	False
2	2025-10-01	FGA	north	0.05798657290468934	0.0038508977901007503	0.8845451229049714	0.06555524574512742	-0.9348531913277252	-9.267719947982233	5	65.0	64.82533426721082	0.05348376573598592	0.0661638427422892	0.07236842105263158	0.08370577695742154	False
0	2026-04-01	FGA	north	0.2486964040180749	0.0618551943390586	4.451299330520679	0.05587051904437627	-1.0	-15934.127205013066	2	26.0	25.375360999275625	0.49214285714285716	0.4306343109777988	0.52	0.4388286123161444	False
1	2026-04-01	FGA	north	0.20557710067372248	0.04226484791684776	4.0175431828718295	0.051169854639066106	-1.0	-18761.756798565842	2	26.0	25.909916236844467	0.5029761904761905	0.4310868295973279	0.5416666666666666	0.43260096290796435	False
3	2026-04-01	FGA	north	0.008905069573173188	0.00011434120645404773	0.26928569815262576	0.03306922586035732	-0.8797392820238444	-2.854984360711929	5	57.0	56.905605224635124	0.9833333333333332	0.9641861717148259	1.0	0.9973896328560239	False
3	2026-10-01	FGA	north	0.006433789883767724	4.8313081247876004e-05	0.18352545535224038	0.035056662147598824	0.9555349215121052	0.8129792446183548	17	238.0	237.96165972468464	0.9918300653594772	0.986857748070603	1.0	0.9950439463672396	True
3	2027-04-01	FGA	north	0.16226797356579398	0.035840066944703486	1.4225602301926246	0.11406755940577769	0.5319077277998608	-26.64829491848323	34	2258.0	2257.8963286794396	0.736045740866223	0.7343208129953935	1.0	0.998429584752429	False
4	2027-04-01	FGA	north	0.1652232252659896	0.030629158755754348	2.7610228585848726	0.0598413101696205	-0.737976646036185	-28.312636800934097	16	2281.0	2280.9984979155915	0.513821806425834	0.5045945764166822	0.8168316831683168	0.8987759746596458	False
3	2027-10-01	FGA	north	0.2322940463021329	0.055488085940226785	3.3398071640018947	0.06955313133222596	-0.12380153244651226	-43.56750022384558	25	2121.0	2121.0955709575487	0.6109156626769977	0.6164775315192634	1.0	0.9718739125864251	False
4	2027-10-01	FGA	north	0.19797781970687733	0.04079269955279987	2.958656522356519	0.06691476966349288	0.7649306418956019	-20.535464109756163	22	2501.0	2501.038142843005	0.6195673747504409	0.6090963713644734	1.0	0.9622335053280717	False
4	2028-04-01	FGA	north	0.26552120178906224	0.07061789438544652	4.313914530376367	0.06154994493270521	-0.9590069858546325	-3129.4831861050025	4	109.0	108.99637808942134	0.9181356837606838	0.9199307129979519	1.0	0.9268529124466389	False
