date	country	cases
2029-04-01	north	450
2029-04-01	south	53
2029-04-01	tropics	77
2029-04-09	north	303
2029-04-09	south	59
2029-04-09	tropics	69
2029-04-16	north	199
2029-04-16	south	69
2029-04-16	tropics	62
2029-04-23	north	125
2029-04-23	south	82
2029-04-23	tropics	57
2029-04-30	north	78
2029-04-30	south	99
2029-04-30	tropics	52
2029-05-07	north	48
2029-05-07	south	121
2029-05-07	tropics	49
2029-05-13	north	30
2029-05-13	south	150
2029-05-13	tropics	46
2029-05-21	north	17
2029-05-21	south	189
2029-05-21	tropics	45
2029-05-28	north	11
2029-05-28	south	244
2029-05-28	tropics	43
2029-06-04	north	7
2029-06-04	south	326
2029-06-04	tropics	44
2029-06-11	north	4
2029-06-11	south	429
2029-06-11	tropics	44
2029-06-18	north	3
2029-06-18	south	573
2029-06-18	tropics	46
2029-06-24	north	2
2029-06-24	south	760
2029-06-24	tropics	49
2029-07-02	north	2
2029-07-02	south	1001
2029-07-02	tropics	53
2029-07-09	north	2
2029-07-09	south	1298
2029-07-09	tropics	57
2029-07-16	north	2
2029-07-16	south	1644
2029-07-16	tropics	64
2029-07-23	north	2
2029-07-23	south	2017
2029-07-23	tropics	72
2029-07-30	north	3
2029-07-30	south	2377
2029-07-30	tropics	85
2029-08-06	north	4
2029-08-06	south	2658
2029-08-06	tropics	95
2029-08-13	north	5
2029-08-13	south	2850
2029-08-13	tropics	113
2029-08-20	north	7
2029-08-20	south	2915
2029-08-20	tropics	129
2029-08-27	north	8
2029-08-27	south	2837
2029-08-27	tropics	151
2029-09-03	north	8
2029-09-03	south	2649
2029-09-03	tropics	175
2029-09-10	north	9
2029-09-10	south	2377
2029-09-10	tropics	207
2029-09-17	north	10
2029-09-17	south	2058
2029-09-17	tropics	241
2029-09-24	north	11
2029-09-24	south	1729
2029-09-24	tropics	280
2029-10-01	north	12
2029-10-01	south	1409
2029-10-01	tropics	324
2029-10-08	north	14
2029-10-08	south	1121
2029-10-08	tropics	367
2029-10-15	north	15
2029-10-15	south	866
2029-10-15	tropics	422
2029-10-22	north	16
2029-10-22	south	656
2029-10-22	tropics	485
2029-10-29	north	17
2029-10-29	south	488
2029-10-29	tropics	550
2029-11-05	north	19
2029-11-05	south	357
2029-11-05	tropics	613
2029-11-12	north	20
2029-11-12	south	258
2029-11-12	tropics	674
2029-11-19	north	24
2029-11-19	south	185
2029-11-19	tropics	732
2029-11-26	north	29
2029-11-26	south	130
2029-11-26	tropics	787
2029-12-03	north	32
2029-12-03	south	91
2029-12-03	tropics	834
2029-12-10	north	39
2029-12-10	south	63
2029-12-10	tropics	869
2029-12-17	north	46
2029-12-17	south	44
2029-12-17	tropics	894
2029-12-24	north	53
2029-12-24	south	30
2029-12-24	tropics	906
2029-12-31	north	64
2029-12-31	south	21
2029-12-31	tropics	907
2030-01-07	north	75
2030-01-07	south	15
2030-01-07	tropics	899
2030-01-14	north	90
2030-01-14	south	11
2030-01-14	tropics	875
2030-01-21	north	104
2030-01-21	south	8
2030-01-21	tropics	846
2030-01-28	north	120
2030-01-28	south	6
2030-01-28	tropics	802
2030-02-04	north	136
2030-02-04	south	5
2030-02-04	tropics	749
2030-02-11	north	156
2030-02-11	south	4
2030-02-11	tropics	696
2030-02-18	north	171
2030-02-18	south	4
2030-02-18	tropics	638
2030-02-25	north	186
2030-02-25	south	3
2030-02-25	tropics	582
2030-03-04	north	197
2030-03-04	south	3
2030-03-04	tropics	527
2030-03-11	north	205
2030-03-11	south	3
2030-03-11	tropics	473
2030-03-18	north	203
2030-03-18	south	3
2030-03-18	tropics	421
2030-03-25	north	203
2030-03-25	south	3
2030-03-25	tropics	370
2030-04-01	north	196
2030-04-01	south	3
2030-04-01	tropics	326
