date	country	variant	sequences
2036-10-05	south	12	27
2036-10-05	tropics	12	50
2036-10-12	south	12	28
2036-10-12	tropics	11	2
2036-10-12	tropics	12	58
2036-10-19	north	12	2
2036-10-19	south	12	25
2036-10-19	tropics	12	34
2036-10-26	south	12	25
2036-10-26	tropics	12	34
2036-11-02	north	12	1
2036-11-02	south	12	21
2036-11-02	tropics	12	33
2036-11-09	north	12	1
2036-11-09	south	12	23
2036-11-09	tropics	12	30
2036-11-16	north	12	2
2036-11-16	south	12	13
2036-11-16	tropics	12	17
2036-11-23	north	12	1
2036-11-23	south	12	11
2036-11-23	tropics	12	19
2036-11-30	north	12	1
2036-11-30	south	12	9
2036-11-30	tropics	12	24
2036-12-07	north	12	5
2036-12-07	south	12	10
2036-12-07	tropics	12	22
2036-12-14	north	12	5
2036-12-14	south	12	8
2036-12-14	tropics	12	11
2036-12-21	north	12	3
2036-12-21	south	12	5
2036-12-21	tropics	12	25
2036-12-28	north	12	6
2036-12-28	south	12	5
2036-12-28	tropics	12	15
2037-01-04	north	12	5
2037-01-04	south	12	3
2037-01-04	south	13	1
2037-01-04	tropics	12	15
2037-01-11	north	12	12
2037-01-11	south	12	3
2037-01-11	tropics	12	12
2037-01-18	north	12	6
2037-01-18	south	12	2
2037-01-18	tropics	12	11
2037-01-25	north	12	11
2037-01-25	south	12	3
2037-01-25	tropics	12	9
2037-02-01	north	12	12
2037-02-01	south	12	4
2037-02-01	tropics	12	7
2037-02-08	north	12	8
2037-02-08	south	12	2
2037-02-08	tropics	12	7
2037-02-15	north	12	20
2037-02-15	south	12	5
2037-02-15	tropics	12	10
2037-02-22	north	12	22
2037-02-22	tropics	12	6
2037-03-01	north	12	31
2037-03-01	tropics	12	5
2037-03-08	north	12	39
2037-03-08	south	12	1
2037-03-08	tropics	12	9
2037-03-15	north	12	24
2037-03-15	south	12	1
2037-03-15	south	13	1
2037-03-15	tropics	12	4
2037-03-22	north	12	30
2037-03-22	south	12	1
2037-03-22	tropics	12	8
2037-03-29	north	12	34
2037-03-29	south	12	1
2037-03-29	tropics	12	9
2037-04-05	north	12	31
2037-04-05	south	12	2
2037-04-05	south	13	1
2037-04-05	tropics	12	5
2037-04-12	north	12	34
2037-04-12	south	12	3
2037-04-12	tropics	12	3
2037-04-19	north	12	26
2037-04-19	south	12	3
2037-04-19	south	13	2
2037-04-19	tropics	12	9
2037-04-26	north	12	30
2037-04-26	south	12	3
2037-04-26	south	13	1
2037-04-26	tropics	12	6
2037-05-03	north	12	30
2037-05-03	south	12	2
2037-05-03	tropics	12	10
2037-05-10	north	12	21
2037-05-10	south	12	6
2037-05-10	south	13	7
2037-05-10	tropics	12	11
2037-05-17	north	12	18
2037-05-17	north	13	1
2037-05-17	south	12	11
2037-05-17	south	13	5
2037-05-17	tropics	12	6
2037-05-24	north	12	29
2037-05-24	south	12	10
2037-05-24	south	13	8
2037-05-24	tropics	12	6
2037-05-31	north	12	15
2037-05-31	south	12	16
2037-05-31	south	13	15
2037-05-31	tropics	12	3
2037-06-07	north	12	16
2037-06-07	south	12	12
2037-06-07	south	13	31
2037-06-07	tropics	12	5
2037-06-14	north	12	5
2037-06-14	north	13	1
2037-06-14	south	12	17
2037-06-14	south	13	33
2037-06-14	tropics	12	2
2037-06-21	north	12	14
2037-06-21	south	12	20
2037-06-21	south	13	68
2037-06-21	tropics	12	5
2037-06-28	north	12	7
2037-06-28	south	12	42
2037-06-28	south	13	72
2037-06-28	tropics	12	6
2037-06-28	tropics	13	1
2037-07-05	north	12	8
2037-07-05	north	13	1
2037-07-05	south	12	38
2037-07-05	south	13	125
2037-07-05	south	14	1
2037-07-05	tropics	12	2
2037-07-12	north	12	4
2037-07-12	south	12	56
2037-07-12	south	13	198
2037-07-12	tropics	12	3
2037-07-12	tropics	13	1
2037-07-19	north	12	6
2037-07-19	north	13	2
2037-07-19	south	12	66
2037-07-19	south	13	296
2037-07-19	south	14	1
2037-07-19	tropics	12	3
2037-07-26	north	12	2
2037-07-26	south	12	71
2037-07-26	south	13	413
2037-07-26	south	14	2
2037-07-26	tropics	12	3
2037-07-26	tropics	13	2
2037-07-26	tropics	14	1
2037-08-02	north	12	1
2037-08-02	north	13	3
2037-08-02	south	12	92
2037-08-02	south	13	483
2037-08-02	south	14	1
2037-08-02	tropics	12	2
2037-08-02	tropics	13	2
2037-08-09	north	12	4
2037-08-09	north	13	2
2037-08-09	south	12	93
2037-08-09	south	13	556
2037-08-09	south	14	4
2037-08-09	tropics	12	2
2037-08-09	tropics	13	4
2037-08-16	north	12	3
2037-08-16	north	13	3
2037-08-16	south	12	87
2037-08-16	south	13	574
2037-08-16	south	14	3
2037-08-16	tropics	12	8
2037-08-16	tropics	13	9
2037-08-23	north	12	2
2037-08-23	north	13	5
2037-08-23	south	12	72
2037-08-23	south	13	503
2037-08-23	south	14	8
2037-08-23	tropics	12	4
2037-08-23	tropics	13	7
2037-08-30	north	12	2
2037-08-30	north	13	4
2037-08-30	south	12	41
2037-08-30	south	13	431
2037-08-30	south	14	6
2037-08-30	tropics	12	6
2037-08-30	tropics	13	16
2037-09-06	north	12	2
2037-09-06	north	13	4
2037-09-06	south	12	34
2037-09-06	south	13	318
2037-09-06	south	14	2
2037-09-06	tropics	12	7
2037-09-06	tropics	13	23
2037-09-13	north	12	3
2037-09-13	north	13	4
2037-09-13	south	12	24
2037-09-13	south	13	283
2037-09-13	south	14	3
2037-09-13	tropics	12	5
2037-09-13	tropics	13	15
2037-09-20	north	13	6
2037-09-20	south	12	13
2037-09-20	south	13	157
2037-09-20	south	14	7
2037-09-20	tropics	12	6
2037-09-20	tropics	13	27
2037-09-20	tropics	14	1
2037-09-27	north	12	1
2037-09-27	north	13	15
2037-09-27	south	12	6
2037-09-27	south	13	133
2037-09-27	south	14	2
2037-09-27	tropics	12	2
2037-09-27	tropics	13	25
2037-09-27	tropics	14	2
